t, phi
5.360028, -0.038499
5.370028, -0.038376
5.380028, -0.037831
5.390028, -0.037532
5.400029, -0.037115
5.410029, -0.036955
5.420029, -0.037022
5.430029, -0.036921
5.440030, -0.037206
5.450030, -0.037464
5.460030, -0.037206
5.470030, -0.037010
5.480031, -0.036517
5.490031, -0.036088
5.500031, -0.035756
5.510031, -0.035303
5.520031, -0.035269
5.530032, -0.035212
5.540032, -0.035069
5.550032, -0.035036
5.560032, -0.034837
5.570033, -0.034661
5.580033, -0.034655
5.590033, -0.034564
5.600033, -0.034644
5.610034, -0.034651
5.620034, -0.033989
5.630034, -0.033527
5.640034, -0.033077
5.650034, -0.033080
5.660035, -0.033219
5.670035, -0.033409
5.680035, -0.033614
5.690035, -0.033789
5.700036, -0.034030
5.710036, -0.033908
5.720036, -0.033735
5.730036, -0.033358
5.740036, -0.032958
5.750037, -0.032610
5.760037, -0.032405
5.770037, -0.032466
5.780037, -0.032573
5.790038, -0.032797
5.800038, -0.032891
5.810038, -0.033052
5.820038, -0.033106
5.830039, -0.032838
5.840039, -0.032582
5.850039, -0.032123
5.860039, -0.031846
5.870039, -0.031636
5.880040, -0.031369
5.890040, -0.031266
5.900040, -0.031353
5.910040, -0.031532
5.920041, -0.031611
5.930041, -0.031543
5.940041, -0.031310
5.950041, -0.031262
5.960042, -0.030599
5.970042, -0.030104
5.980042, -0.029718
5.990042, -0.029664
6.000042, -0.029602
6.010043, -0.029671
6.020043, -0.029765
6.030043, -0.030016
6.040043, -0.029885
6.050044, -0.029528
6.060044, -0.029031
6.070044, -0.028530
6.080044, -0.027963
6.090044, -0.027625
6.100045, -0.027532
6.110045, -0.027736
6.120045, -0.027863
6.130045, -0.027847
6.140046, -0.027757
6.150046, -0.027289
6.160046, -0.026619
6.170046, -0.026080
6.180047, -0.025567
6.190047, -0.025457
6.200047, -0.025079
6.210047, -0.025139
6.220047, -0.025213
6.230048, -0.025275
6.240048, -0.025111
6.250048, -0.024692
6.260048, -0.024238
6.270049, -0.023599
6.280049, -0.022976
6.290049, -0.022579
6.300049, -0.022382
6.310050, -0.022402
6.320050, -0.022363
6.330050, -0.022466
6.340050, -0.022613
6.350050, -0.022095
6.360051, -0.021501
6.370051, -0.021110
6.380051, -0.020970
6.390051, -0.020731
6.400052, -0.020459
6.410052, -0.020930
6.420052, -0.020992
6.430052, -0.020702
6.440053, -0.020299
6.450053, -0.020064
6.460053, -0.019599
6.470053, -0.018757
6.480053, -0.018212
6.490054, -0.018015
6.500054, -0.017983
6.510054, -0.017873
6.520054, -0.017970
6.530055, -0.017884
6.540055, -0.017538
6.550055, -0.016843
6.560055, -0.016328
6.570055, -0.015830
6.580056, -0.015242
6.590056, -0.015534
6.600056, -0.015712
6.610056, -0.015540
6.620057, -0.015323
6.630057, -0.015140
6.640057, -0.014832
6.650057, -0.013889
6.660058, -0.013166
6.670058, -0.012678
6.680058, -0.012421
6.690058, -0.012117
6.700058, -0.012205
6.710059, -0.012304
6.720059, -0.012220
6.730059, -0.011630
6.740059, -0.011282
6.750060, -0.010603
6.760060, -0.009833
6.770060, -0.009823
6.780060, -0.009829
6.790061, -0.009659
6.800061, -0.009449
6.810061, -0.009371
6.820061, -0.009195
6.830061, -0.008367
6.840062, -0.007676
6.850062, -0.007217
6.860062, -0.006721
6.870062, -0.006466
6.880063, -0.006568
6.890063, -0.006625
6.900063, -0.006515
6.910063, -0.006389
6.920063, -0.005902
6.930064, -0.005044
6.940064, -0.004000
6.950064, -0.003705
6.960064, -0.003273
6.970065, -0.002978
6.980065, -0.002711
6.990065, -0.002732
7.000065, -0.002684
7.010066, -0.002051
7.020066, -0.001642
7.030066, -0.000975
7.040066, -0.000289
7.050066, -0.000113
7.060067, -0.000234
7.070067, -0.000238
7.080067, -0.000109
7.090067, -0.000312
7.100068, 0.000125
7.110068, 0.001161
7.120068, 0.002142
7.130068, 0.002742
7.140069, 0.003242
7.150069, 0.003605
7.160069, 0.003839
7.170069, 0.003729
7.180069, 0.003643
7.190070, 0.003944
7.200070, 0.004149
7.210070, 0.004900
7.220070, 0.005783
7.230071, 0.006149
7.240071, 0.006419
7.250071, 0.006583
7.260071, 0.006816
7.270072, 0.006531
7.280072, 0.006688
7.290072, 0.007446
7.300072, 0.008139
7.310072, 0.008857
7.320073, 0.009609
7.330073, 0.010363
7.340073, 0.010715
7.350073, 0.010854
7.360074, 0.010913
7.370074, 0.010835
7.380074, 0.010682
7.390074, 0.011249
7.400074, 0.012066
7.410075, 0.012524
7.420075, 0.012929
7.430075, 0.013494
7.440075, 0.013972
7.450076, 0.013763
7.460076, 0.013796
7.470076, 0.014122
7.480076, 0.014578
7.490077, 0.015021
7.500077, 0.015652
7.510077, 0.016451
7.520077, 0.017328
7.530077, 0.017677
7.540078, 0.018091
7.550078, 0.018314
7.560078, 0.018185
7.570078, 0.018405
7.580079, 0.018677
7.590079, 0.019249
7.600079, 0.019656
7.610079, 0.020407
7.620080, 0.021090
7.630080, 0.021525
7.640080, 0.021537
7.650080, 0.021660
7.660080, 0.021882
7.670081, 0.021761
7.680081, 0.021799
7.690081, 0.022399
7.700081, 0.023087
7.710082, 0.023623
7.720082, 0.023847
7.730082, 0.024398
7.740082, 0.024867
7.750082, 0.024633
7.760083, 0.024557
7.770083, 0.024898
7.780083, 0.025081
7.790083, 0.025335
