t, ur
3.869997, 33.892029
3.879997, 33.380920
3.889997, 35.426025
3.899997, 33.892273
3.909997, 33.893372
3.919997, 32.872009
3.929997, 33.892822
3.939997, 36.448120
3.949997, 36.449463
3.959997, 33.380676
3.969997, 36.960022
3.979997, 35.937073
3.989997, 39.514282
3.999997, 36.958435
4.009997, 39.002441
4.019997, 39.002441
4.029997, 37.982666
4.039998, 39.003235
4.049998, 39.005615
4.059998, 37.981323
4.069998, 42.070923
4.079998, 39.516113
4.089999, 41.051208
4.099999, 39.005615
4.109999, 42.075989
4.119999, 41.565735
4.130000, 41.566040
4.140000, 42.588379
4.150000, 43.100830
4.160000, 41.567871
4.170001, 42.078918
4.180001, 44.123169
4.190001, 44.634827
4.200001, 41.055969
4.210001, 44.122375
4.220002, 45.143494
4.230002, 44.119202
4.240002, 47.185059
4.250002, 47.182129
4.260003, 46.670532
4.270003, 46.159485
4.280003, 46.157898
4.290003, 47.179749
4.300004, 44.112244
4.310004, 46.667908
4.320004, 50.246399
4.330004, 49.736450
4.340004, 50.245911
4.350005, 52.805237
4.360005, 49.738281
4.370005, 51.275208
4.380005, 52.297119
4.390006, 51.788147
4.400006, 51.786255
4.410006, 49.744446
4.420006, 52.299255
4.430007, 51.787354
4.440007, 51.274414
4.450007, 53.828186
4.460007, 52.295532
4.470007, 57.913513
4.480008, 51.779114
4.490008, 55.354492
4.500008, 51.776672
4.510008, 57.397949
4.520009, 57.396851
4.530009, 58.421143
4.540009, 57.397644
4.550009, 57.907654
4.560009, 58.419250
4.570010, 57.401672
4.580010, 57.404297
4.590010, 57.916443
4.600010, 56.894836
4.610011, 60.475220
4.620011, 59.451233
4.630011, 59.962036
4.640011, 62.005005
4.650012, 60.472046
4.660012, 61.493408
4.670012, 60.466980
4.680012, 61.488342
4.690012, 63.528870
4.700013, 63.018372
4.710013, 63.527283
4.720013, 62.505676
4.730013, 63.529419
4.740014, 66.594482
4.750014, 65.575256
4.760014, 63.021301
4.770014, 65.068481
4.780015, 66.091431
4.790015, 69.162354
4.800015, 68.141541
4.810015, 65.584839
4.820015, 65.585388
4.830016, 68.138306
4.840016, 68.138306
4.850016, 68.643799
4.860016, 70.688354
4.870017, 68.640869
4.880017, 71.194092
4.890017, 71.193298
4.900017, 71.194092
4.910017, 71.196777
4.920018, 70.174866
4.930018, 71.202087
4.940018, 71.204224
4.950018, 74.275146
4.960019, 73.763550
4.970019, 73.254578
4.980019, 73.765442
4.990019, 73.764343
5.000020, 73.254333
5.010020, 76.316711
5.020020, 76.824097
5.030020, 78.355164
5.040020, 78.865173
5.050021, 76.307129
5.060021, 76.819336
5.070021, 77.334106
5.080021, 76.314331
5.090022, 78.875000
5.100022, 78.877686
5.110022, 78.879822
5.120022, 79.393250
5.130023, 78.883240
5.140023, 79.394043
5.150023, 81.434082
5.160023, 84.501038
5.170023, 83.471985
5.180024, 81.428223
5.190024, 83.469299
5.200024, 81.423706
5.210024, 81.427429
5.220025, 81.938782
5.230025, 83.988342
5.240025, 84.501587
5.250025, 84.508484
5.260026, 83.486084
5.270026, 83.997131
5.280026, 84.508484
5.290026, 85.015259
5.300026, 86.548218
5.310027, 87.053650
5.320027, 86.542114
5.330027, 89.092896
5.340027, 89.604248
5.350028, 89.607971
5.360028, 89.097717
5.370028, 90.126709
5.380028, 89.104370
5.390028, 87.577271
5.400029, 91.155823
5.410029, 89.622620
5.420029, 92.177429
5.430029, 93.702087
5.440030, 92.167053
5.450030, 92.162537
5.460030, 92.159058
5.470030, 92.670898
5.480031, 90.627197
5.490031, 92.166809
5.500031, 92.680237
5.510031, 94.733276
5.520031, 96.266724
5.530032, 95.246521
5.540032, 93.710388
5.550032, 97.281982
5.560032, 97.279846
5.570033, 99.825623
5.580033, 96.761353
5.590033, 97.781860
5.600033, 97.271057
5.610034, 99.832031
5.620034, 99.833313
5.630034, 99.841064
5.640034, 99.843445
5.650034, 100.354736
5.660035, 99.843201
5.670035, 102.905579
5.680035, 102.389160
5.690035, 105.448669
5.700036, 103.402771
5.710036, 101.868530
5.720036, 102.892273
5.730036, 102.388367
5.740036, 102.902405
5.750037, 108.529968
5.760037, 102.911438
5.770037, 102.399780
5.780037, 104.441467
5.790038, 104.434265
5.800038, 107.496155
5.810038, 107.491882
5.820038, 104.935486
5.830039, 103.915466
5.840039, 105.449951
5.850039, 104.948792
5.860039, 108.019714
5.870039, 105.467834
5.880040, 107.001282
5.890040, 114.150635
5.900040, 109.550781
5.910040, 108.517700
5.920041, 113.114136
5.930041, 108.513184
5.940041, 110.559875
5.950041, 110.566528
5.960042, 112.103760
5.970042, 110.581177
5.980042, 110.583069
5.990042, 110.579041
6.000042, 112.620667
6.010043, 110.059143
6.020043, 113.122375
6.030043, 110.561768
6.040043, 112.093872
6.050044, 115.166443
6.060044, 111.595276
6.070044, 112.625732
6.080044, 113.137817
6.090044, 112.631836
6.100045, 112.630249
6.110045, 115.174683
6.120045, 114.659851
6.130045, 115.164856
6.140046, 115.164062
6.150046, 115.166687
6.160046, 115.681213
6.170046, 116.205811
6.180047, 115.185852
6.190047, 117.231445
6.200047, 117.741943
6.210047, 118.758240
6.220047, 118.754822
6.230048, 117.720642
6.240048, 118.230957
6.250048, 118.238708
6.260048, 120.286377
6.270049, 117.736389
6.280049, 117.741394
6.290049, 119.794250
6.300049, 117.750183
6.310050, 121.311768
6.320050, 120.799866
6.330050, 122.327454
6.340050, 120.793213
6.350050, 120.794006
6.360051, 121.308044
6.370051, 121.325867
6.380051, 120.814453
6.390051, 120.816895
6.400052, 121.837952
6.410052, 121.317871
6.420052, 120.800659
6.430052, 123.348572
6.440053, 123.350403
6.450053, 123.356506
6.460053, 123.358398
6.470053, 123.374634
6.480053, 124.401306
6.490054, 124.906799
6.500054, 120.816101
6.510054, 124.896362
6.520054, 123.361572
6.530055, 119.771912
6.540055, 126.415466
6.550055, 123.877502
6.560055, 123.881775
6.570055, 123.375671
6.580056, 123.377808
6.590056, 125.933472
6.600056, 126.951355
6.610056, 125.402161
6.620057, 125.401123
6.630057, 126.423462
6.640057, 124.889465
6.650057, 125.924133
6.660058, 125.931580
6.670058, 126.445557
6.680058, 125.424561
6.690058, 126.441589
6.700058, 126.440002
6.710059, 126.424255
6.720059, 125.909790
6.730059, 125.406982
6.740059, 125.410706
6.750060, 126.952698
6.760060, 125.933472
6.770060, 125.942261
6.780060, 125.936890
6.790061, 125.923096
6.800061, 126.432800
6.810061, 128.468567
6.820061, 125.911621
6.830061, 128.478699
6.840062, 126.950012
6.850062, 125.426636
6.860062, 125.426392
6.870062, 125.939575
6.880063, 128.493591
6.890063, 125.409912
6.900063, 123.872681
6.910063, 128.472839
6.920063, 127.960938
6.930064, 124.393066
6.940064, 128.486389
6.950064, 125.430908
6.960064, 126.450867
6.970065, 128.998779
6.980065, 124.397339
6.990065, 128.983337
7.000065, 125.913208
7.010066, 127.965454
7.020066, 128.480530
7.030066, 126.443726
7.040066, 125.424255
7.050066, 126.967834
7.060067, 125.429321
7.070067, 124.904907
7.080067, 126.433350
7.090067, 127.960388
7.100068, 127.958252
7.110068, 128.477905
7.120068, 124.905701
7.130068, 126.961182
7.140069, 125.939819
7.150069, 125.940918
7.160069, 126.451660
7.170069, 127.457092
7.180069, 123.874023
7.190070, 125.919067
7.200070, 125.920410
7.210070, 125.416260
7.220070, 126.441284
7.230071, 123.389832
7.240071, 122.877930
7.250071, 123.891357
7.260071, 123.377808
7.270072, 123.363708
7.280072, 125.916138
7.290072, 125.918823
7.300072, 123.877747
7.310072, 123.375977
7.320073, 122.356201
7.330073, 121.344482
7.340073, 126.967346
7.350073, 122.864929
7.360074, 123.370667
7.370074, 123.365295
7.380074, 123.362915
7.390074, 121.317627
7.400074, 123.363464
7.410075, 122.871033
7.420075, 120.828064
7.430075, 120.317566
7.440075, 123.384766
7.450076, 120.817932
7.460076, 120.813660
7.470076, 121.316284
7.480076, 121.317322
7.490077, 122.852417
7.500077, 120.298401
7.510077, 121.845398
7.520077, 120.318359
7.530077, 121.337830
7.540078, 121.337830
7.550078, 120.820068
7.560078, 121.328796
7.570078, 120.804382
7.580079, 120.803284
7.590079, 117.746216
7.600079, 117.749146
7.610079, 118.265015
7.620080, 118.269592
7.630080, 117.765930
7.640080, 118.273560
7.650080, 115.705933
7.660080, 118.770752
7.670081, 115.697998
7.680081, 115.184509
7.690081, 115.696350
7.700081, 117.231995
7.710082, 114.690430
7.720082, 115.713928
7.730082, 116.229492
7.740082, 115.717407
7.750082, 113.667297
7.760083, 113.151367
7.770083, 112.631042
7.780083, 113.142090
7.790083, 113.140747
7.800084, 113.141541
7.810084, 110.085510
7.820084, 110.089233
7.830084, 111.117554
7.840085, 111.116455
7.850085, 110.092712
7.860085, 110.089783
7.870085, 110.591064
7.880085, 110.586792
7.890086, 110.072205
7.900086, 110.073303
7.910086, 110.078857
7.920086, 106.502991
7.930087, 107.535278
7.940087, 107.536621
7.950087, 104.982605
7.960087, 104.980957
7.970088, 105.485657
7.980088, 105.482971
7.990088, 101.896240
8.000088, 108.026367
8.010088, 104.449463
8.020088, 107.517700
8.030088, 105.481934
8.040089, 102.927979
8.050089, 103.445679
8.060089, 101.913269
8.070089, 102.934631
8.080090, 102.932495
8.090090, 103.435303
8.100090, 102.410461
8.110090, 102.915161
8.120090, 100.359558
8.130091, 100.360107
8.140091, 99.339233
8.150091, 100.367249
8.160091, 99.858643
8.170092, 97.308594
8.180092, 94.244019
8.190092, 98.330994
8.200092, 96.797241
8.210093, 94.746033
8.220093, 94.231506
8.230093, 94.735657
8.240093, 91.666321
8.250093, 95.245178
8.260094, 91.669250
8.270094, 92.185120
8.280094, 91.677490
8.290094, 91.682800
8.300095, 91.682800
8.310095, 89.639343
8.320095, 88.615906
8.330095, 89.631897
8.340096, 89.119568
8.350096, 86.558350
8.360096, 92.179016
8.370096, 88.596436
8.380096, 85.530823
8.390097, 90.132874
8.400097, 87.065369
8.410097, 86.558594
8.420097, 86.559143
8.430098, 83.496948
8.440098, 84.519653
8.450098, 84.009644
8.460098, 80.432983
8.470098, 81.450073
8.480099, 80.937622
8.490099, 81.441040
8.500099, 81.439941
8.510099, 81.947510
8.520100, 81.435181
8.530100, 78.880310
8.540100, 78.370361
8.550100, 79.906189
8.560101, 79.396729
8.570101, 78.888855
8.580101, 77.867737
8.590101, 75.825623
8.600101, 74.292969
8.610102, 76.334839
8.620102, 73.780029
8.630102, 73.263611
8.640102, 73.771545
8.650103, 73.256470
8.660103, 72.232727
8.670103, 72.740051
8.680103, 70.185486
8.690104, 71.717896
8.700104, 70.696106
8.710104, 68.653381
8.720104, 70.698486
8.730104, 68.145264
