t, uk
2.919998, -0.005957
2.929998, -0.007288
2.939998, -0.007820
2.949998, -0.008353
2.959998, -0.007820
2.969998, -0.008619
2.979998, -0.007022
2.989998, -0.008885
2.999998, -0.007554
3.009998, -0.009683
3.019998, -0.007554
3.029998, -0.009683
3.039998, -0.006223
3.049998, -0.009417
3.059998, -0.008885
3.069998, -0.012079
3.079998, -0.009683
3.089998, -0.010216
3.099998, -0.009950
3.109998, -0.012345
3.119998, -0.011813
3.129997, -0.013676
3.139997, -0.013942
3.149997, -0.013676
3.159997, -0.014741
3.169997, -0.012878
3.179997, -0.012878
3.189997, -0.015539
3.199997, -0.015539
3.209997, -0.015273
3.219997, -0.013942
3.229997, -0.013144
3.239997, -0.012878
3.249997, -0.015539
3.259997, -0.015539
3.269997, -0.014209
3.279997, -0.015273
3.289997, -0.016072
3.299997, -0.014475
3.309997, -0.014741
3.319997, -0.014475
3.329997, -0.015806
3.339997, -0.013942
3.349997, -0.013144
3.359997, -0.013676
3.369997, -0.015007
3.379997, -0.013410
3.389997, -0.012611
3.399997, -0.013144
3.409997, -0.013144
3.419997, -0.013144
3.429997, -0.015806
3.439997, -0.015273
3.449997, -0.016072
3.459997, -0.016870
3.469997, -0.016072
3.479997, -0.015806
3.489997, -0.016072
3.499997, -0.017137
3.509997, -0.016072
3.519997, -0.016338
3.529997, -0.016604
3.539997, -0.017669
3.549997, -0.017669
3.559997, -0.018467
3.569997, -0.020597
3.579997, -0.019266
3.589997, -0.020331
3.599997, -0.021395
3.609997, -0.021129
3.619997, -0.021928
3.629997, -0.020597
3.639997, -0.020863
3.649997, -0.022726
3.659997, -0.022194
3.669997, -0.022993
3.679997, -0.021928
3.689997, -0.021928
3.699997, -0.021928
3.709997, -0.021129
3.719997, -0.021395
3.729997, -0.020331
3.739997, -0.019532
3.749997, -0.019266
3.759997, -0.019532
3.769997, -0.017669
3.779997, -0.016604
3.789997, -0.016338
3.799997, -0.016338
3.809997, -0.013942
3.819997, -0.013410
3.829997, -0.010482
3.839997, -0.012079
3.849997, -0.010216
3.859997, -0.010216
3.869997, -0.009151
3.879997, -0.009151
3.889997, -0.008353
3.899997, -0.008885
3.909997, -0.007820
3.919997, -0.007022
3.929997, -0.008353
3.939997, -0.008353
3.949997, -0.007022
3.959997, -0.009417
3.969997, -0.007554
3.979997, -0.008353
3.989997, -0.008619
3.999997, -0.009151
4.009997, -0.009417
4.019997, -0.009417
4.029997, -0.007022
4.039998, -0.008619
4.049998, -0.006223
4.059998, -0.008353
4.069998, -0.007288
4.079998, -0.006755
4.089999, -0.004892
4.099999, -0.006223
4.109999, -0.002230
4.119999, -0.001432
4.130000, -0.001166
4.140000, -0.000899
4.150000, 0.000431
4.160000, 0.000698
4.170001, 0.000698
4.180001, 0.000698
4.190001, 0.001230
4.200001, -0.000101
4.210001, -0.000101
4.220002, -0.001166
4.230002, -0.003295
4.240002, -0.003827
4.250002, -0.006755
4.260003, -0.007288
4.270003, -0.007288
4.280003, -0.008885
4.290003, -0.009151
4.300004, -0.010216
4.310004, -0.009950
4.320004, -0.008885
4.330004, -0.007820
4.340004, -0.009417
4.350005, -0.005425
4.360005, -0.005957
4.370005, -0.002230
4.380005, -0.002497
4.390006, -0.000367
4.400006, -0.002230
4.410006, 0.000165
4.420006, -0.000367
4.430007, -0.001166
4.440007, -0.003029
4.450007, -0.004626
4.460007, -0.004094
4.470007, -0.007820
4.480008, -0.009417
4.490008, -0.011547
4.500008, -0.011813
4.510008, -0.012345
4.520009, -0.013410
4.530009, -0.011281
4.540009, -0.012611
4.550009, -0.013676
4.560009, -0.013144
4.570010, -0.008619
4.580010, -0.005957
4.590010, -0.004892
4.600010, -0.004360
4.610011, -0.001432
4.620011, -0.003295
4.630011, -0.003561
4.640011, -0.004892
4.650012, -0.004626
4.660012, -0.005425
4.670012, -0.009683
4.680012, -0.010482
4.690012, -0.014209
4.700013, -0.013676
4.710013, -0.015806
4.720013, -0.015273
4.730013, -0.013676
4.740014, -0.015007
4.750014, -0.012079
4.760014, -0.010748
4.770014, -0.007820
4.780015, -0.007022
4.790015, -0.002497
4.800015, -0.001166
4.810015, -0.002497
4.820015, -0.001964
4.830016, -0.004360
4.840016, -0.004360
4.850016, -0.009950
4.860016, -0.009683
4.870017, -0.012878
4.880017, -0.015007
4.890017, -0.015806
4.900017, -0.015007
4.910017, -0.012345
4.920018, -0.012079
4.930018, -0.007022
4.940018, -0.004892
4.950018, -0.000367
4.960019, -0.000899
4.970019, 0.001230
4.980019, 0.000964
4.990019, -0.000101
5.000020, 0.000964
5.010020, -0.003029
5.020020, -0.006755
5.030020, -0.008885
5.040020, -0.009950
5.050021, -0.012611
5.060021, -0.011547
5.070021, -0.007820
5.080021, -0.005425
5.090022, -0.000101
5.100022, 0.002561
5.110022, 0.004690
5.120022, 0.007086
5.130023, 0.008151
5.140023, 0.007884
5.150023, 0.003626
5.160023, 0.004158
5.170023, -0.002763
5.180024, -0.002230
5.190024, -0.005425
5.200024, -0.006755
5.210024, -0.003029
5.220025, -0.002763
5.230025, 0.002561
5.240025, 0.004690
5.250025, 0.011611
5.260026, 0.011345
5.270026, 0.011345
5.280026, 0.011611
5.290026, 0.007352
5.300026, 0.007086
5.310027, 0.001496
5.320027, 0.000964
5.330027, -0.003561
5.340027, -0.003295
5.350028, 0.000431
5.360028, 0.001230
5.370028, 0.008151
5.380028, 0.007884
5.390028, 0.014007
5.400029, 0.015071
5.410029, 0.015071
5.420029, 0.014539
5.430029, 0.006021
5.440030, 0.004158
5.450030, -0.000367
5.460030, -0.003827
5.470030, -0.003029
5.480031, -0.002497
5.490031, 0.003892
5.500031, 0.006287
5.510031, 0.015071
5.520031, 0.015338
5.530032, 0.017201
5.540032, 0.014273
5.550032, 0.008417
5.560032, 0.006287
5.570033, -0.003295
5.580033, -0.001166
5.590033, -0.002763
5.600033, -0.002497
5.610034, 0.003093
5.620034, 0.004424
5.630034, 0.012143
5.640034, 0.014539
5.650034, 0.014805
5.660035, 0.014273
5.670035, 0.010280
5.680035, 0.004956
5.690035, -0.001964
5.700036, -0.003561
