t, tm
23.280437, 0.015693
23.290438, 0.014939
23.300438, 0.014172
23.310438, 0.013392
23.320438, 0.012601
23.330439, 0.011798
23.340439, 0.010985
23.350439, 0.010162
23.360439, 0.009330
23.370440, 0.008490
23.380440, 0.007642
23.390440, 0.006787
23.400440, 0.005926
23.410440, 0.005059
23.420441, 0.004188
23.430441, 0.003313
23.440441, 0.002434
23.450441, 0.001553
23.460442, 0.000670
23.470442, -0.000214
23.480442, -0.001098
23.490442, -0.001981
23.500443, -0.002863
23.510443, -0.003743
23.520443, -0.004620
23.530443, -0.005493
23.540443, -0.006362
23.550444, -0.007226
23.560444, -0.008084
23.570444, -0.008935
23.580444, -0.009779
23.590445, -0.010614
23.600445, -0.011440
23.610445, -0.012257
23.620445, -0.013064
23.630445, -0.013859
23.640446, -0.014642
23.650446, -0.015413
23.660446, -0.016170
23.670446, -0.016914
23.680447, -0.017643
23.690447, -0.018356
23.700447, -0.019054
23.710447, -0.019735
23.720448, -0.020399
23.730448, -0.021045
23.740448, -0.021673
23.750448, -0.022282
23.760448, -0.022871
23.770449, -0.023440
23.780449, -0.023988
23.790449, -0.024515
23.800449, -0.025021
23.810450, -0.025504
23.820450, -0.025965
23.830450, -0.026403
23.840450, -0.026817
23.850451, -0.027208
23.860451, -0.027574
23.870451, -0.027916
23.880451, -0.028233
23.890451, -0.028524
23.900452, -0.028790
23.910452, -0.029030
23.920452, -0.029244
23.930452, -0.029432
23.940453, -0.029593
23.950453, -0.029728
23.960453, -0.029836
23.970453, -0.029916
23.980453, -0.029970
23.990454, -0.029997
24.000454, -0.029996
24.010454, -0.029968
24.020454, -0.029913
24.030455, -0.029831
24.040455, -0.029722
24.050455, -0.029585
24.060455, -0.029421
24.070456, -0.029231
24.080456, -0.029013
24.090456, -0.028769
24.100456, -0.028499
24.110456, -0.028202
24.120457, -0.027880
24.130457, -0.027531
24.140457, -0.027158
24.150457, -0.026759
24.160458, -0.026335
24.170458, -0.025887
24.180458, -0.025415
24.190458, -0.024920
24.200459, -0.024401
24.210459, -0.023859
24.220459, -0.023295
24.230459, -0.022710
24.240459, -0.022103
24.250460, -0.021475
24.260460, -0.020828
24.270460, -0.020160
24.280460, -0.019474
24.290461, -0.018769
24.300461, -0.018047
24.310461, -0.017307
24.320461, -0.016551
24.330462, -0.015779
24.340462, -0.014992
24.350462, -0.014191
24.360462, -0.013377
24.370462, -0.012549
24.380463, -0.011709
24.390463, -0.010858
24.400463, -0.009997
24.410463, -0.009126
24.420464, -0.008245
24.430464, -0.007357
24.440464, -0.006461
24.450464, -0.005559
24.460464, -0.004652
24.470465, -0.003739
24.480465, -0.002823
24.490465, -0.001904
24.500465, -0.000982
24.510466, -0.000059
24.520466, 0.000864
24.530466, 0.001787
24.540466, 0.002708
24.550467, 0.003628
24.560467, 0.004544
24.570467, 0.005456
24.580467, 0.006364
24.590467, 0.007265
24.600468, 0.008161
24.610468, 0.009048
24.620468, 0.009928
24.630468, 0.010798
24.640469, 0.011659
24.650469, 0.012508
24.660469, 0.013346
24.670469, 0.014172
24.680470, 0.014984
24.690470, 0.015782
24.700470, 0.016566
24.710470, 0.017333
24.720470, 0.018085
24.730471, 0.018819
24.740471, 0.019535
24.750471, 0.020233
24.760471, 0.020912
24.770472, 0.021570
24.780472, 0.022208
24.790472, 0.022825
24.800472, 0.023420
24.810472, 0.023992
24.820473, 0.024542
24.830473, 0.025068
24.840473, 0.025569
24.850473, 0.026046
24.860474, 0.026498
24.870474, 0.026924
24.880474, 0.027324
24.890474, 0.027698
24.900475, 0.028044
24.910475, 0.028364
24.920475, 0.028656
24.930475, 0.028919
24.940475, 0.029155
24.950476, 0.029362
24.960476, 0.029540
24.970476, 0.029690
24.980476, 0.029810
24.990477, 0.029901
25.000477, 0.029963
25.010477, 0.029995
25.020477, 0.029997
25.030478, 0.029970
25.040478, 0.029914
25.050478, 0.029827
25.060478, 0.029712
25.070478, 0.029566
25.080479, 0.029392
25.090479, 0.029188
25.100479, 0.028955
25.110479, 0.028693
25.120480, 0.028403
25.130480, 0.028084
25.140480, 0.027737
25.150480, 0.027363
25.160480, 0.026961
25.170481, 0.026532
25.180481, 0.026076
25.190481, 0.025594
25.200481, 0.025086
25.210482, 0.024553
25.220482, 0.023995
25.230482, 0.023413
25.240482, 0.022807
25.250483, 0.022177
25.260483, 0.021526
25.270483, 0.020852
25.280483, 0.020157
25.290483, 0.019442
25.300484, 0.018707
25.310484, 0.017952
25.320484, 0.017179
25.330484, 0.016389
25.340485, 0.015581
25.350485, 0.014758
25.360485, 0.013919
25.370485, 0.013066
25.380486, 0.012199
25.390486, 0.011319
25.400486, 0.010428
25.410486, 0.009525
25.420486, 0.008613
25.430487, 0.007691
25.440487, 0.006761
25.450487, 0.005824
25.460487, 0.004881
25.470488, 0.003932
25.480488, 0.002979
25.490488, 0.002023
25.500488, 0.001064
25.510489, 0.000103
25.520489, -0.000858
25.530489, -0.001818
25.540489, -0.002777
25.550489, -0.003734
25.560490, -0.004687
25.570490, -0.005635
25.580490, -0.006578
25.590490, -0.007515
25.600491, -0.008444
25.610491, -0.009365
25.620491, -0.010277
25.630491, -0.011178
25.640491, -0.012068
25.650492, -0.012946
25.660492, -0.013811
25.670492, -0.014662
25.680492, -0.015498
25.690493, -0.016318
25.700493, -0.017122
25.710493, -0.017908
25.720493, -0.018675
25.730494, -0.019424
25.740494, -0.020152
25.750494, -0.020860
25.760494, -0.021546
25.770494, -0.022210
25.780495, -0.022851
25.790495, -0.023468
25.800495, -0.024061
25.810495, -0.024629
25.820496, -0.025171
25.830496, -0.025687
25.840496, -0.026176
25.850496, -0.026638
25.860497, -0.027072
25.870497, -0.027477
25.880497, -0.027854
25.890497, -0.028201
25.900497, -0.028519
25.910498, -0.028807
25.920498, -0.029064
25.930498, -0.029290
25.940498, -0.029486
25.950499, -0.029651
25.960499, -0.029784
25.970499, -0.029885
25.980499, -0.029955
25.990499, -0.029993
26.000500, -0.029998
26.010500, -0.029972
26.020500, -0.029914
26.030500, -0.029824
26.040501, -0.029702
26.050501, -0.029549
26.060501, -0.029363
26.070501, -0.029146
26.080502, -0.028898
26.090502, -0.028619
26.100502, -0.028309
26.110502, -0.027968
26.120502, -0.027598
26.130503, -0.027197
26.140503, -0.026767
26.150503, -0.026308
26.160503, -0.025820
26.170504, -0.025305
26.180504, -0.024761
26.190504, -0.024191
26.200504, -0.023595
26.210505, -0.022972
26.220505, -0.022325
26.230505, -0.021653
26.240505, -0.020958
26.250505, -0.020239
26.260506, -0.019498
26.270506, -0.018736
26.280506, -0.017953
26.290506, -0.017150
26.300507, -0.016328
26.310507, -0.015488
26.320507, -0.014631
26.330507, -0.013757
26.340508, -0.012868
26.350508, -0.011965
26.360508, -0.011048
26.370508, -0.010119
26.380508, -0.009179
26.390509, -0.008228
26.400509, -0.007267
26.410509, -0.006298
26.420509, -0.005322
26.430510, -0.004340
26.440510, -0.003352
26.450510, -0.002361
26.460510, -0.001366
26.470510, -0.000370
26.480511, 0.000627
26.490511, 0.001624
26.500511, 0.002619
26.510511, 0.003612
26.520512, 0.004602
26.530512, 0.005586
26.540512, 0.006565
26.550512, 0.007537
26.560513, 0.008501
26.570513, 0.009455
26.580513, 0.010400
26.590513, 0.011333
26.600513, 0.012254
26.610514, 0.013162
26.620514, 0.014055
26.630514, 0.014933
26.640514, 0.015795
26.650515, 0.016639
26.660515, 0.017465
26.670515, 0.018272
26.680515, 0.019059
26.690516, 0.019824
26.700516, 0.020567
26.710516, 0.021288
26.720516, 0.021985
26.730516, 0.022657
26.740517, 0.023304
26.750517, 0.023926
26.760517, 0.024520
26.770517, 0.025087
26.780518, 0.025626
26.790518, 0.026136
26.800518, 0.026616
26.810518, 0.027067
26.820518, 0.027487
26.830519, 0.027876
26.840519, 0.028234
26.850519, 0.028560
26.860519, 0.028853
26.870520, 0.029114
26.880520, 0.029341
26.890520, 0.029536
26.900520, 0.029696
26.910521, 0.029823
26.920521, 0.029916
26.930521, 0.029975
26.940521, 0.029999
26.950521, 0.029989
26.960522, 0.029945
26.970522, 0.029867
26.980522, 0.029754
26.990522, 0.029607
27.000523, 0.029426
27.010523, 0.029211
27.020523, 0.028962
27.030523, 0.028680
27.040524, 0.028365
27.050524, 0.028017
27.060524, 0.027636
27.070524, 0.027224
27.080524, 0.026780
27.090525, 0.026305
27.100525, 0.025799
27.110525, 0.025263
27.120525, 0.024697
27.130526, 0.024103
27.140526, 0.023481
27.150526, 0.022831
27.160526, 0.022154
27.170527, 0.021451
27.180527, 0.020723
27.190527, 0.019971
27.200527, 0.019195
27.210527, 0.018397
27.220528, 0.017576
27.230528, 0.016735
27.240528, 0.015874
27.250528, 0.014994
27.260529, 0.014096
27.270529, 0.013182
27.280529, 0.012251
27.290529, 0.011306
27.300529, 0.010347
27.310530, 0.009376
27.320530, 0.008393
27.330530, 0.007400
27.340530, 0.006398
27.350531, 0.005388
27.360531, 0.004372
27.370531, 0.003350
27.380531, 0.002323
27.390532, 0.001294
27.400532, 0.000262
27.410532, -0.000770
27.420532, -0.001802
27.430532, -0.002832
27.440533, -0.003859
27.450533, -0.004881
27.460533, -0.005899
27.470533, -0.006909
27.480534, -0.007912
27.490534, -0.008906
27.500534, -0.009889
27.510534, -0.010861
27.520535, -0.011821
27.530535, -0.012766
27.540535, -0.013697
27.550535, -0.014612
27.560535, -0.015510
27.570536, -0.016389
27.580536, -0.017249
27.590536, -0.018089
27.600536, -0.018907
27.610537, -0.019702
27.620537, -0.020475
27.630537, -0.021223
27.640537, -0.021946
27.650537, -0.022642
27.660538, -0.023312
27.670538, -0.023954
27.680538, -0.024567
27.690538, -0.025150
27.700539, -0.025704
27.710539, -0.026226
27.720539, -0.026717
27.730539, -0.027176
27.740540, -0.027602
27.750540, -0.027994
27.760540, -0.028353
27.770540, -0.028678
27.780540, -0.028967
27.790541, -0.029222
27.800541, -0.029441
27.810541, -0.029624
27.820541, -0.029771
27.830542, -0.029882
27.840542, -0.029957
27.850542, -0.029995
27.860542, -0.029996
27.870543, -0.029961
27.880543, -0.029888
27.890543, -0.029780
27.900543, -0.029634
27.910543, -0.029452
27.920544, -0.029234
27.930544, -0.028980
27.940544, -0.028690
27.950544, -0.028365
27.960545, -0.028005
27.970545, -0.027610
27.980545, -0.027181
27.990545, -0.026718
28.000546, -0.026222
28.010546, -0.025694
28.020546, -0.025133
28.030546, -0.024541
28.040546, -0.023919
28.050547, -0.023266
28.060547, -0.022585
28.070547, -0.021875
28.080547, -0.021138
28.090548, -0.020374
28.100548, -0.019585
28.110548, -0.018771
28.120548, -0.017934
28.130548, -0.017073
28.140549, -0.016191
28.150549, -0.015289
28.160549, -0.014367
28.170549, -0.013427
28.180550, -0.012470
28.190550, -0.011496
28.200550, -0.010509
28.210550, -0.009507
28.220551, -0.008493
28.230551, -0.007468
28.240551, -0.006434
28.250551, -0.005391
28.260551, -0.004341
28.270552, -0.003285
28.280552, -0.002224
28.290552, -0.001160
28.300552, -0.000095
28.310553, 0.000971
28.320553, 0.002036
28.330553, 0.003099
28.340553, 0.004159
28.350554, 0.005213
28.360554, 0.006262
28.370554, 0.007302
28.380554, 0.008334
28.390554, 0.009356
28.400555, 0.010366
28.410555, 0.011363
28.420555, 0.012346
28.430555, 0.013314
28.440556, 0.014265
28.450556, 0.015198
28.460556, 0.016113
28.470556, 0.017007
28.480556, 0.017879
28.490557, 0.018729
28.500557, 0.019556
28.510557, 0.020357
28.520557, 0.021133
28.530558, 0.021882
28.540558, 0.022603
28.550558, 0.023295
28.560558, 0.023958
28.570559, 0.024590
28.580559, 0.025191
28.590559, 0.025759
28.600559, 0.026294
28.610559, 0.026796
28.620560, 0.027263
28.630560, 0.027696
28.640560, 0.028092
28.650560, 0.028453
28.660561, 0.028776
28.670561, 0.029063
28.680561, 0.029312
28.690561, 0.029523
28.700562, 0.029696
28.710562, 0.029830
28.720562, 0.029926
28.730562, 0.029982
28.740562, 0.030000
28.750563, 0.029979
28.760563, 0.029918
28.770563, 0.029819
28.780563, 0.029680
28.790564, 0.029503
28.800564, 0.029287
28.810564, 0.029033
28.820564, 0.028741
28.830564, 0.028411
28.840565, 0.028043
28.850565, 0.027639
28.860565, 0.027198
28.870565, 0.026722
28.880566, 0.026210
28.890566, 0.025663
28.900566, 0.025083
28.910566, 0.024469
28.920567, 0.023823
28.930567, 0.023145
28.940567, 0.022437
28.950567, 0.021698
28.960567, 0.020931
28.970568, 0.020135
28.980568, 0.019313
28.990568, 0.018465
29.000568, 0.017592
29.010569, 0.016696
29.020569, 0.015777
29.030569, 0.014837
29.040569, 0.013876
29.050570, 0.012897
29.060570, 0.011901
29.070570, 0.010888
29.080570, 0.009861
29.090570, 0.008820
29.100571, 0.007766
29.110571, 0.006702
29.120571, 0.005629
29.130571, 0.004548
29.140572, 0.003460
29.150572, 0.002368
29.160572, 0.001272
29.170572, 0.000174
29.180573, -0.000925
29.190573, -0.002023
29.200573, -0.003119
29.210573, -0.004211
29.220573, -0.005297
29.230574, -0.006377
29.240574, -0.007448
29.250574, -0.008510
29.260574, -0.009561
29.270575, -0.010599
29.280575, -0.011624
29.290575, -0.012632
29.300575, -0.013625
29.310575, -0.014599
29.320576, -0.015553
29.330576, -0.016487
29.340576, -0.017399
29.350576, -0.018287
29.360577, -0.019151
29.370577, -0.019990
29.380577, -0.020801
29.390577, -0.021584
29.400578, -0.022338
29.410578, -0.023062
29.420578, -0.023755
29.430578, -0.024416
29.440578, -0.025043
29.450579, -0.025636
29.460579, -0.026195
29.470579, -0.026718
29.480579, -0.027205
29.490580, -0.027654
29.500580, -0.028066
29.510580, -0.028439
29.520580, -0.028773
29.530581, -0.029068
29.540581, -0.029323
29.550581, -0.029538
29.560581, -0.029712
29.570581, -0.029846
29.580582, -0.029938
29.590582, -0.029989
29.600582, -0.029999
29.610582, -0.029967
29.620583, -0.029893
29.630583, -0.029779
29.640583, -0.029623
29.650583, -0.029426
29.660583, -0.029188
29.670584, -0.028910
29.680584, -0.028591
29.690584, -0.028232
29.700584, -0.027835
29.710585, -0.027398
29.720585, -0.026923
29.730585, -0.026410
29.740585, -0.025861
29.750586, -0.025275
29.760586, -0.024654
29.770586, -0.023998
29.780586, -0.023308
29.790586, -0.022586
29.800587, -0.021831
29.810587, -0.021046
29.820587, -0.020231
29.830587, -0.019388
29.840588, -0.018517
29.850588, -0.017619
29.860588, -0.016697
29.870588, -0.015751
29.880589, -0.014782
29.890589, -0.013792
29.900589, -0.012783
29.910589, -0.011755
29.920589, -0.010710
29.930590, -0.009650
29.940590, -0.008576
29.950590, -0.007489
29.960590, -0.006391
29.970591, -0.005284
29.980591, -0.004169
29.990591, -0.003048
30.000591, -0.001922
30.010592, -0.000793
30.020592, 0.000337
30.030592, 0.001468
30.040592, 0.002597
30.050592, 0.003722
30.060593, 0.004843
30.070593, 0.005957
30.080593, 0.007062
30.090593, 0.008159
30.100594, 0.009243
30.110594, 0.010315
30.120594, 0.011373
30.130594, 0.012415
30.140594, 0.013439
30.150595, 0.014444
30.160595, 0.015429
30.170595, 0.016392
30.180595, 0.017332
30.190596, 0.018248
30.200596, 0.019137
30.210596, 0.020000
30.220596, 0.020833
30.230597, 0.021637
30.240597, 0.022410
30.250597, 0.023152
30.260597, 0.023859
30.270597, 0.024533
30.280598, 0.025172
30.290598, 0.025774
30.300598, 0.026339
30.310598, 0.026866
30.320599, 0.027355
30.330599, 0.027804
30.340599, 0.028213
30.350599, 0.028581
30.360600, 0.028908
30.370600, 0.029192
30.380600, 0.029435
30.390600, 0.029634
30.400600, 0.029791
30.410601, 0.029904
30.420601, 0.029974
30.430601, 0.030000
30.440601, 0.029982
30.450602, 0.029920
30.460602, 0.029815
30.470602, 0.029666
30.480602, 0.029473
30.490602, 0.029237
30.500603, 0.028959
30.510603, 0.028637
30.520603, 0.028274
30.530603, 0.027869
30.540604, 0.027423
30.550604, 0.026936
30.560604, 0.026410
30.570604, 0.025844
30.580605, 0.025240
30.590605, 0.024599
30.600605, 0.023922
30.610605, 0.023208
30.620605, 0.022461
30.630606, 0.021679
30.640606, 0.020866
30.650606, 0.020021
30.660606, 0.019147
30.670607, 0.018243
30.680607, 0.017313
30.690607, 0.016356
30.700607, 0.015375
30.710608, 0.014371
30.720608, 0.013345
30.730608, 0.012298
30.740608, 0.011233
30.750608, 0.010151
30.760609, 0.009054
30.770609, 0.007943
30.780609, 0.006819
30.790609, 0.005685
30.800610, 0.004542
30.810610, 0.003392
30.820610, 0.002236
30.830610, 0.001077
30.840611, -0.000084
30.850611, -0.001246
30.860611, -0.002406
30.870611, -0.003563
30.880611, -0.004715
30.890612, -0.005860
30.900612, -0.006996
30.910612, -0.008123
30.920612, -0.009238
30.930613, -0.010339
30.940613, -0.011425
30.950613, -0.012493
30.960613, -0.013544
30.970613, -0.014574
30.980614, -0.015583
30.990614, -0.016568
31.000614, -0.017529
31.010614, -0.018463
31.020615, -0.019370
31.030615, -0.020247
31.040615, -0.021094
31.050615, -0.021910
31.060616, -0.022692
31.070616, -0.023440
31.080616, -0.024152
31.090616, -0.024828
31.100616, -0.025467
31.110617, -0.026066
31.120617, -0.026627
31.130617, -0.027146
31.140617, -0.027625
31.150618, -0.028061
31.160618, -0.028454
31.170618, -0.028805
31.180618, -0.029111
31.190619, -0.029372
31.200619, -0.029589
31.210619, -0.029760
31.220619, -0.029885
31.230619, -0.029965
31.240620, -0.029999
31.250620, -0.029986
31.260620, -0.029928
31.270620, -0.029823
31.280621, -0.029672
31.290621, -0.029475
31.300621, -0.029233
31.310621, -0.028946
31.320621, -0.028613
31.330622, -0.028237
31.340622, -0.027816
31.350622, -0.027352
31.360622, -0.026846
31.370623, -0.026298
31.380623, -0.025709
31.390623, -0.025080
31.400623, -0.024412
31.410624, -0.023705
31.420624, -0.022962
31.430624, -0.022182
31.440624, -0.021368
31.450624, -0.020520
31.460625, -0.019640
31.470625, -0.018729
31.480625, -0.017788
31.490625, -0.016820
31.500626, -0.015824
31.510626, -0.014804
31.520626, -0.013760
31.530626, -0.012694
31.540627, -0.011608
31.550627, -0.010504
31.560627, -0.009382
31.570627, -0.008246
31.580627, -0.007096
31.590628, -0.005935
31.600628, -0.004764
31.610628, -0.003585
31.620628, -0.002400
31.630629, -0.001211
31.640629, -0.000020
31.650629, 0.001172
31.660629, 0.002362
31.670630, 0.003549
31.680630, 0.004731
31.690630, 0.005905
31.700630, 0.007071
31.710630, 0.008226
31.720631, 0.009368
31.730631, 0.010496
31.740631, 0.011607
31.750631, 0.012700
31.760632, 0.013773
31.770632, 0.014825
31.780632, 0.015854
31.790632, 0.016857
31.800632, 0.017834
31.810633, 0.018783
31.820633, 0.019702
31.830633, 0.020591
31.840633, 0.021446
31.850634, 0.022267
31.860634, 0.023054
31.870634, 0.023803
31.880634, 0.024515
31.890635, 0.025187
31.900635, 0.025819
31.910635, 0.026411
31.920635, 0.026959
31.930635, 0.027465
31.940636, 0.027927
31.950636, 0.028344
31.960636, 0.028715
31.970636, 0.029041
31.980637, 0.029319
31.990637, 0.029551
32.000637, 0.029735
32.010635, 0.029871
32.020634, 0.029958
32.030632, 0.029998
32.040630, 0.029988
32.050629, 0.029931
32.060627, 0.029825
32.070625, 0.029670
32.080624, 0.029467
32.090622, 0.029217
32.100620, 0.028919
32.110619, 0.028574
32.120617, 0.028182
32.130615, 0.027744
32.140614, 0.027262
32.150612, 0.026734
32.160610, 0.026163
32.170609, 0.025549
32.180607, 0.024893
32.190605, 0.024197
32.200603, 0.023460
32.210602, 0.022685
32.220600, 0.021873
32.230598, 0.021025
32.240597, 0.020142
32.250595, 0.019225
32.260593, 0.018277
32.270592, 0.017299
32.280590, 0.016292
32.290588, 0.015258
32.300587, 0.014198
32.310585, 0.013115
32.320583, 0.012010
32.330582, 0.010885
32.340580, 0.009741
32.350578, 0.008581
32.360577, 0.007407
32.370575, 0.006220
32.380573, 0.005022
32.390572, 0.003816
32.400570, 0.002603
32.410568, 0.001385
32.420567, 0.000165
32.430565, -0.001056
32.440563, -0.002276
32.450562, -0.003492
32.460560, -0.004703
32.470558, -0.005906
32.480556, -0.007100
32.490555, -0.008283
32.500553, -0.009451
32.510551, -0.010605
32.520550, -0.011741
32.530548, -0.012859
32.540546, -0.013955
32.550545, -0.015028
32.560543, -0.016076
32.570541, -0.017098
32.580540, -0.018092
32.590538, -0.019055
32.600536, -0.019987
32.610535, -0.020886
32.620533, -0.021750
32.630531, -0.022578
32.640530, -0.023368
32.650528, -0.024119
32.660526, -0.024830
32.670525, -0.025499
32.680523, -0.026126
32.690521, -0.026709
32.700520, -0.027247
32.710518, -0.027739
32.720516, -0.028185
32.730515, -0.028583
32.740513, -0.028934
32.750511, -0.029235
32.760509, -0.029487
32.770508, -0.029689
32.780506, -0.029841
32.790504, -0.029943
32.800503, -0.029994
32.810501, -0.029994
32.820499, -0.029943
32.830498, -0.029841
32.840496, -0.029689
32.850494, -0.029486
32.860493, -0.029232
32.870491, -0.028929
32.880489, -0.028577
32.890488, -0.028176
32.900486, -0.027727
32.910484, -0.027230
32.920483, -0.026686
32.930481, -0.026097
32.940479, -0.025463
32.950478, -0.024786
32.960476, -0.024065
32.970474, -0.023304
32.980473, -0.022502
32.990471, -0.021661
33.000469, -0.020783
33.010468, -0.019869
33.020466, -0.018921
33.030464, -0.017939
33.040462, -0.016927
33.050461, -0.015885
33.060459, -0.014816
33.070457, -0.013721
33.080456, -0.012601
33.090454, -0.011460
33.100452, -0.010298
33.110451, -0.009119
33.120449, -0.007923
33.130447, -0.006713
33.140446, -0.005492
33.150444, -0.004260
33.160442, -0.003020
33.170441, -0.001775
33.180439, -0.000527
33.190437, 0.000723
33.200436, 0.001972
33.210434, 0.003218
33.220432, 0.004458
33.230431, 0.005691
33.240429, 0.006915
33.250427, 0.008127
33.260426, 0.009325
33.270424, 0.010508
33.280422, 0.011672
33.290421, 0.012816
33.300419, 0.013938
33.310417, 0.015037
33.320415, 0.016109
33.330414, 0.017153
33.340412, 0.018168
33.350410, 0.019151
33.360409, 0.020101
33.370407, 0.021016
33.380405, 0.021894
33.390404, 0.022734
33.400402, 0.023535
33.410400, 0.024294
33.420399, 0.025011
33.430397, 0.025684
33.440395, 0.026312
33.450394, 0.026893
33.460392, 0.027428
33.470390, 0.027914
33.480389, 0.028351
33.490387, 0.028739
33.500385, 0.029075
33.510384, 0.029360
33.520382, 0.029593
33.530380, 0.029774
33.540379, 0.029903
33.550377, 0.029978
33.560375, 0.030000
33.570374, 0.029969
33.580372, 0.029884
33.590370, 0.029747
33.600368, 0.029556
33.610367, 0.029313
33.620365, 0.029018
33.630363, 0.028670
33.640362, 0.028272
33.650360, 0.027823
33.660358, 0.027324
33.670357, 0.026777
33.680355, 0.026181
33.690353, 0.025538
33.700352, 0.024850
33.710350, 0.024117
33.720348, 0.023340
33.730347, 0.022521
33.740345, 0.021662
33.750343, 0.020764
33.760342, 0.019828
33.770340, 0.018856
33.780338, 0.017850
33.790337, 0.016811
33.800335, 0.015742
33.810333, 0.014645
33.820332, 0.013520
33.830330, 0.012371
33.840328, 0.011199
33.850327, 0.010007
33.860325, 0.008796
33.870323, 0.007569
33.880322, 0.006329
33.890320, 0.005075
33.900318, 0.003813
33.910316, 0.002544
33.920315, 0.001269
33.930313, -0.000008
33.940311, -0.001286
33.950310, -0.002562
33.960308, -0.003834
33.970306, -0.005098
33.980305, -0.006354
33.990303, -0.007599
34.000301, -0.008830
34.010300, -0.010046
34.020298, -0.011244
34.030296, -0.012421
34.040295, -0.013576
34.050293, -0.014707
34.060291, -0.015811
34.070290, -0.016886
34.080288, -0.017931
34.090286, -0.018944
34.100285, -0.019922
34.110283, -0.020864
34.120281, -0.021768
34.130280, -0.022632
34.140278, -0.023455
34.150276, -0.024235
34.160275, -0.024971
34.170273, -0.025660
34.180271, -0.026303
34.190269, -0.026898
34.200268, -0.027444
34.210266, -0.027939
34.220264, -0.028382
34.230263, -0.028773
34.240261, -0.029112
34.250259, -0.029396
34.260258, -0.029626
34.270256, -0.029802
34.280254, -0.029922
34.290253, -0.029987
34.300251, -0.029997
34.310249, -0.029951
34.320248, -0.029849
34.330246, -0.029692
34.340244, -0.029480
34.350243, -0.029212
34.360241, -0.028891
34.370239, -0.028516
34.380238, -0.028087
34.390236, -0.027606
34.400234, -0.027073
34.410233, -0.026490
34.420231, -0.025857
34.430229, -0.025176
34.440228, -0.024447
34.450226, -0.023672
34.460224, -0.022853
34.470222, -0.021991
34.480221, -0.021088
34.490219, -0.020144
34.500217, -0.019163
34.510216, -0.018145
34.520214, -0.017093
34.530212, -0.016009
34.540211, -0.014894
34.550209, -0.013752
34.560207, -0.012582
34.570206, -0.011389
34.580204, -0.010174
34.590202, -0.008939
34.600201, -0.007688
34.610199, -0.006421
34.620197, -0.005142
34.630196, -0.003852
34.640194, -0.002556
34.650192, -0.001253
34.660191, 0.000052
34.670189, 0.001356
34.680187, 0.002660
34.690186, 0.003958
34.700184, 0.005249
34.710182, 0.006530
34.720181, 0.007800
34.730179, 0.009055
34.740177, 0.010293
34.750175, 0.011512
34.760174, 0.012710
34.770172, 0.013883
34.780170, 0.015031
34.790169, 0.016150
34.800167, 0.017238
34.810165, 0.018294
34.820164, 0.019316
34.830162, 0.020301
34.840160, 0.021247
34.850159, 0.022153
34.860157, 0.023016
34.870155, 0.023836
34.880154, 0.024611
34.890152, 0.025338
34.900150, 0.026018
34.910149, 0.026647
34.920147, 0.027225
34.930145, 0.027751
34.940144, 0.028224
34.950142, 0.028643
34.960140, 0.029007
34.970139, 0.029315
34.980137, 0.029566
34.990135, 0.029761
35.000134, 0.029898
35.010132, 0.029978
35.020130, 0.030000
35.030128, 0.029963
35.040127, 0.029869
35.050125, 0.029717
35.060123, 0.029507
35.070122, 0.029240
35.080120, 0.028917
35.090118, 0.028537
35.100117, 0.028102
35.110115, 0.027612
35.120113, 0.027068
35.130112, 0.026471
35.140110, 0.025823
35.150108, 0.025124
35.160107, 0.024377
35.170105, 0.023581
35.180103, 0.022739
35.190102, 0.021853
35.200100, 0.020924
35.210098, 0.019954
35.220097, 0.018944
35.230095, 0.017897
35.240093, 0.016815
35.250092, 0.015700
35.260090, 0.014553
35.270088, 0.013378
35.280087, 0.012176
35.290085, 0.010950
35.300083, 0.009702
35.310081, 0.008434
35.320080, 0.007150
35.330078, 0.005851
35.340076, 0.004541
35.350075, 0.003221
35.360073, 0.001894
35.370071, 0.000564
35.380070, -0.000769
35.390068, -0.002100
35.400066, -0.003427
35.410065, -0.004748
35.420063, -0.006060
35.430061, -0.007360
35.440060, -0.008646
35.450058, -0.009916
35.460056, -0.011166
35.470055, -0.012394
35.480053, -0.013598
35.490051, -0.014775
35.500050, -0.015924
35.510048, -0.017041
35.520046, -0.018124
35.530045, -0.019172
35.540043, -0.020182
35.550041, -0.021152
35.560040, -0.022081
35.570038, -0.022965
35.580036, -0.023804
35.590034, -0.024596
35.600033, -0.025338
35.610031, -0.026031
35.620029, -0.026671
35.630028, -0.027259
35.640026, -0.027792
35.650024, -0.028269
35.660023, -0.028690
35.670021, -0.029054
35.680019, -0.029360
35.690018, -0.029606
35.700016, -0.029794
35.710014, -0.029921
35.720013, -0.029988
35.730011, -0.029996
35.740009, -0.029942
35.750008, -0.029829
35.760006, -0.029655
35.770004, -0.029422
35.780003, -0.029129
35.790001, -0.028777
35.809998, -0.028367
35.819996, -0.027900
35.829994, -0.027376
35.839993, -0.026797
35.849991, -0.026163
35.859989, -0.025476
35.869987, -0.024738
35.879986, -0.023949
35.889984, -0.023111
35.899982, -0.022226
35.909981, -0.021296
35.919979, -0.020322
35.929977, -0.019306
35.939976, -0.018251
35.949974, -0.017159
35.959972, -0.016032
35.969971, -0.014871
35.979969, -0.013680
35.989967, -0.012460
35.999966, -0.011215
