t, uk
0.999999, 0.000031
1.009999, 0.000297
1.019999, 0.000563
1.029999, 0.000563
1.039999, 0.000297
1.049999, -0.000501
1.059999, -0.000235
1.069999, 0.000297
1.079999, 0.000829
1.089999, 0.000031
1.099999, 0.000829
1.109999, -0.000235
1.119999, 0.000031
1.129999, 0.000031
1.139999, 0.000031
1.149999, 0.000031
1.159999, 0.000297
1.169999, 0.000031
1.179999, -0.000235
1.189999, 0.000297
1.199999, 0.001096
1.209999, 0.000031
1.219999, 0.000031
1.229999, 0.000829
1.239999, 0.000829
1.249999, 0.000031
1.259999, 0.000297
1.269999, -0.000501
1.279999, -0.000235
1.289999, 0.000563
1.299999, 0.001362
1.309999, -0.000235
1.319999, 0.000031
1.329999, -0.000235
1.339999, 0.000297
1.349999, 0.000829
1.359999, 0.000563
1.369999, 0.000563
1.379999, 0.000563
1.389999, 0.000297
1.399999, 0.000563
1.409999, 0.000297
1.419999, 0.000297
1.429999, 0.000829
1.439999, 0.000297
1.449999, 0.000031
1.459999, 0.000031
1.469999, 0.000297
1.479999, 0.000031
1.489999, -0.000235
1.499999, 0.000563
1.509999, 0.000031
1.519999, 0.000297
1.529999, 0.000297
1.539999, 0.000031
1.549999, 0.000297
1.559999, 0.000297
1.569999, 0.000031
1.579999, 0.000297
1.589999, 0.000563
1.599999, 0.000297
1.609999, 0.000829
1.619999, 0.000563
1.629999, 0.000829
1.639999, 0.001096
1.649999, 0.000563
1.659999, 0.000297
1.669999, 0.000297
1.679999, -0.000235
1.689999, 0.000297
1.699999, 0.000563
1.709999, 0.001096
1.719999, 0.001096
1.729999, 0.000031
1.739999, 0.000297
1.749999, 0.000829
1.759999, -0.000235
1.769999, 0.000829
1.779999, 0.000563
1.789999, 0.000563
1.799999, 0.000031
1.809999, 0.000031
1.819999, 0.000031
1.829999, 0.000297
1.839999, 0.000829
1.849999, 0.000031
1.859999, 0.000297
1.869999, -0.000235
1.879999, 0.000297
1.889999, 0.000297
1.899999, 0.000829
1.909999, 0.000563
1.919999, 0.000563
1.929999, 0.001096
1.939999, 0.000563
1.949998, 0.000563
1.959998, 0.000297
1.969998, 0.000031
1.979998, -0.000235
1.989998, 0.000563
1.999998, 0.000829
2.009999, -0.000501
2.019999, 0.000563
2.029999, 0.000031
2.039999, 0.001096
2.049999, 0.000031
2.059999, -0.000235
2.069999, 0.000829
2.079998, 0.000563
2.089998, 0.000297
2.099998, 0.000031
2.109998, -0.000501
2.119998, -0.000235
2.129998, 0.000297
2.139998, -0.000235
2.149998, 0.000297
2.159998, 0.000829
2.169998, 0.000563
2.179998, -0.000235
2.189998, -0.000235
2.199998, -0.000235
2.209998, 0.000031
2.219998, 0.000563
2.229998, 0.001362
2.239998, 0.000031
2.249998, 0.000297
2.259998, 0.001362
2.269998, 0.000563
2.279998, 0.000829
2.289998, 0.000563
2.299998, 0.000563
2.309998, -0.000768
2.319998, -0.000501
2.329998, 0.000297
2.339998, -0.000235
2.349998, 0.000031
2.359998, 0.001362
2.369998, 0.000563
2.379998, -0.000501
2.389998, 0.000829
2.399998, 0.000829
2.409998, 0.000297
2.419998, 0.000297
2.429998, 0.001096
2.439998, 0.000297
2.449998, 0.000563
2.459998, 0.000563
2.469998, 0.000297
2.479998, -0.000235
2.489998, 0.001362
2.499998, 0.001628
2.509998, 0.000297
2.519998, 0.000297
2.529998, 0.000297
2.539998, 0.000297
2.549998, 0.000563
2.559998, 0.000829
2.569998, 0.000031
2.579998, 0.000031
2.589998, -0.000501
2.599998, -0.000501
2.609998, 0.000563
2.619998, 0.001096
2.629998, 0.001096
2.639998, 0.000297
2.649998, 0.000563
2.659998, 0.000297
2.669998, 0.001628
2.679998, 0.000563
2.689998, -0.001034
2.699998, -0.000235
2.709998, 0.000297
2.719998, 0.000829
2.729998, 0.001096
2.739998, 0.000829
2.749998, 0.000563
2.759998, 0.000829
2.769998, 0.000563
2.779998, 0.000031
2.789998, 0.000297
2.799998, 0.000031
2.809998, 0.000563
2.819998, 0.000829
2.829998, 0.000031
2.839998, 0.000563
2.849998, -0.000501
2.859998, 0.000031
2.869998, 0.001362
2.879998, 0.000829
2.889998, 0.000031
2.899998, 0.000563
2.909998, 0.000829
2.919998, 0.000829
2.929998, 0.001362
2.939998, 0.000563
2.949998, 0.000829
2.959998, 0.000829
2.969998, 0.000829
2.979998, 0.000297
2.989998, 0.000563
2.999998, 0.000563
3.009998, 0.000563
3.019998, -0.000235
3.029998, 0.000297
3.039998, 0.000031
3.049998, 0.000829
