t, tm
22.940430, -0.004503
22.950430, -0.003904
22.960430, -0.003311
22.970430, -0.002727
22.980431, -0.002155
22.990431, -0.001599
23.000431, -0.001062
23.010431, -0.000547
23.020432, -0.000058
23.030432, 0.000401
23.040432, 0.000828
23.050432, 0.001220
23.060432, 0.001573
23.070433, 0.001884
23.080433, 0.002152
23.090433, 0.002372
23.100433, 0.002543
23.110434, 0.002662
23.120434, 0.002727
23.130434, 0.002736
23.140434, 0.002688
23.150434, 0.002580
23.160435, 0.002411
23.170435, 0.002181
23.180435, 0.001888
23.190435, 0.001531
23.200436, 0.001111
23.210436, 0.000626
23.220436, 0.000078
23.230436, -0.000534
23.240437, -0.001209
23.250437, -0.001947
23.260437, -0.002745
23.270437, -0.003604
23.280437, -0.004520
23.290438, -0.005493
23.300438, -0.006521
23.310438, -0.007600
23.320438, -0.008729
23.330439, -0.009904
23.340439, -0.011123
23.350439, -0.012382
23.360439, -0.013678
23.370440, -0.015007
23.380440, -0.016366
23.390440, -0.017750
23.400440, -0.019156
23.410440, -0.020579
23.420441, -0.022014
23.430441, -0.023457
23.440441, -0.024904
23.450441, -0.026350
23.460442, -0.027789
23.470442, -0.029217
23.480442, -0.030630
23.490442, -0.032022
23.500443, -0.033388
23.510443, -0.034724
23.520443, -0.036024
23.530443, -0.037285
23.540443, -0.038500
23.550444, -0.039665
23.560444, -0.040777
23.570444, -0.041829
23.580444, -0.042819
23.590445, -0.043741
23.600445, -0.044592
23.610445, -0.045369
23.620445, -0.046066
23.630445, -0.046681
23.640446, -0.047211
23.650446, -0.047653
23.660446, -0.048003
23.670446, -0.048260
23.680447, -0.048421
23.690447, -0.048485
23.700447, -0.048449
23.710447, -0.048312
23.720448, -0.048073
23.730448, -0.047732
23.740448, -0.047287
23.750448, -0.046739
23.760448, -0.046089
23.770449, -0.045335
23.780449, -0.044479
23.790449, -0.043523
23.800449, -0.042467
23.810450, -0.041314
23.820450, -0.040065
23.830450, -0.038722
23.840450, -0.037289
23.850451, -0.035767
23.860451, -0.034161
23.870451, -0.032474
23.880451, -0.030709
23.890451, -0.028870
23.900452, -0.026961
23.910452, -0.024988
23.920452, -0.022954
23.930452, -0.020864
23.940453, -0.018723
23.950453, -0.016536
23.960453, -0.014309
23.970453, -0.012047
23.980453, -0.009755
23.990454, -0.007439
24.000454, -0.005105
24.010454, -0.002758
24.020454, -0.000405
24.030455, 0.001950
24.040455, 0.004299
24.050455, 0.006639
24.060455, 0.008961
24.070456, 0.011262
24.080456, 0.013535
24.090456, 0.015775
24.100456, 0.017976
24.110456, 0.020134
24.120457, 0.022241
24.130457, 0.024295
24.140457, 0.026290
24.150457, 0.028222
24.160458, 0.030085
24.170458, 0.031876
24.180458, 0.033590
24.190458, 0.035225
24.200459, 0.036775
24.210459, 0.038239
24.220459, 0.039614
24.230459, 0.040895
24.240459, 0.042082
24.250460, 0.043171
24.260460, 0.044162
24.270460, 0.045052
24.280460, 0.045841
24.290461, 0.046527
24.300461, 0.047111
24.310461, 0.047591
24.320461, 0.047967
24.330462, 0.048241
24.340462, 0.048413
24.350462, 0.048484
24.360462, 0.048454
24.370462, 0.048327
24.380463, 0.048102
24.390463, 0.047784
24.400463, 0.047373
24.410463, 0.046873
24.420464, 0.046287
24.430464, 0.045617
24.440464, 0.044868
24.450464, 0.044042
24.460464, 0.043144
24.470465, 0.042177
24.480465, 0.041145
24.490465, 0.040054
24.500465, 0.038906
24.510466, 0.037708
24.520466, 0.036462
24.530466, 0.035175
24.540466, 0.033851
24.550467, 0.032495
24.560467, 0.031111
24.570467, 0.029705
24.580467, 0.028281
24.590467, 0.026845
24.600468, 0.025401
24.610468, 0.023954
24.620468, 0.022509
24.630468, 0.021071
24.640469, 0.019643
24.650469, 0.018231
24.660469, 0.016839
24.670469, 0.015471
24.680470, 0.014131
24.690470, 0.012823
24.700470, 0.011551
24.710470, 0.010318
24.720470, 0.009127
24.730471, 0.007982
24.740471, 0.006886
24.750471, 0.005840
24.760471, 0.004848
24.770472, 0.003912
24.780472, 0.003034
24.790472, 0.002214
24.800472, 0.001456
24.810472, 0.000759
24.820473, 0.000125
24.830473, -0.000445
24.840473, -0.000951
24.850473, -0.001394
24.860474, -0.001772
24.870474, -0.002087
24.880474, -0.002339
24.890474, -0.002529
24.900475, -0.002657
24.910475, -0.002726
24.920475, -0.002736
24.930475, -0.002690
24.940475, -0.002590
24.950476, -0.002436
24.960476, -0.002233
24.970476, -0.001981
24.980476, -0.001685
24.990477, -0.001346
25.000477, -0.000967
25.010477, -0.000552
25.020477, -0.000103
25.030478, 0.000376
25.040478, 0.000882
25.050478, 0.001412
25.060478, 0.001962
25.070478, 0.002529
25.080479, 0.003109
25.090479, 0.003700
25.100479, 0.004297
25.110479, 0.004897
25.120480, 0.005497
25.130480, 0.006094
25.140480, 0.006684
25.150480, 0.007264
25.160480, 0.007831
25.170481, 0.008382
25.180481, 0.008914
25.190481, 0.009425
25.200481, 0.009912
25.210482, 0.010372
25.220482, 0.010803
25.230482, 0.011203
25.240482, 0.011571
25.250483, 0.011903
25.260483, 0.012199
25.270483, 0.012457
25.280483, 0.012676
25.290483, 0.012855
25.300484, 0.012992
25.310484, 0.013089
25.320484, 0.013143
25.330484, 0.013154
25.340485, 0.013123
25.350485, 0.013051
25.360485, 0.012936
25.370485, 0.012780
25.380486, 0.012583
25.390486, 0.012346
25.400486, 0.012071
25.410486, 0.011759
25.420486, 0.011410
25.430487, 0.011027
25.440487, 0.010612
25.450487, 0.010165
25.460487, 0.009690
25.470488, 0.009189
25.480488, 0.008663
25.490488, 0.008114
25.500488, 0.007546
25.510489, 0.006961
25.520489, 0.006362
25.530489, 0.005750
25.540489, 0.005129
25.550489, 0.004501
25.560490, 0.003870
25.570490, 0.003237
25.580490, 0.002605
25.590490, 0.001978
25.600491, 0.001358
25.610491, 0.000746
25.620491, 0.000147
25.630491, -0.000438
25.640491, -0.001006
25.650492, -0.001555
25.660492, -0.002082
25.670492, -0.002586
25.680492, -0.003065
25.690493, -0.003516
25.700493, -0.003939
25.710493, -0.004330
25.720493, -0.004690
25.730494, -0.005016
25.740494, -0.005308
25.750494, -0.005564
25.760494, -0.005784
25.770494, -0.005967
25.780495, -0.006113
25.790495, -0.006221
25.800495, -0.006291
25.810495, -0.006324
25.820496, -0.006319
25.830496, -0.006278
25.840496, -0.006199
25.850496, -0.006086
25.860497, -0.005937
25.870497, -0.005755
25.880497, -0.005540
25.890497, -0.005294
25.900497, -0.005019
25.910498, -0.004716
25.920498, -0.004387
25.930498, -0.004033
25.940498, -0.003658
25.950499, -0.003262
25.960499, -0.002849
25.970499, -0.002420
25.980499, -0.001978
25.990499, -0.001525
26.000500, -0.001064
26.010500, -0.000597
26.020500, -0.000126
26.030500, 0.000344
26.040501, 0.000813
26.050501, 0.001278
26.060501, 0.001736
26.070501, 0.002184
26.080502, 0.002620
26.090502, 0.003042
26.100502, 0.003448
26.110502, 0.003834
26.120502, 0.004200
26.130503, 0.004542
26.140503, 0.004860
26.150503, 0.005150
26.160503, 0.005412
26.170504, 0.005643
26.180504, 0.005843
26.190504, 0.006010
26.200504, 0.006143
26.210505, 0.006240
26.220505, 0.006302
26.230505, 0.006326
26.240505, 0.006314
26.250505, 0.006264
26.260506, 0.006176
26.270506, 0.006050
26.280506, 0.005887
26.290506, 0.005687
26.300507, 0.005450
26.310507, 0.005177
26.320507, 0.004869
26.330507, 0.004528
26.340508, 0.004153
26.350508, 0.003747
26.360508, 0.003311
26.370508, 0.002847
26.380508, 0.002356
26.390509, 0.001841
26.400509, 0.001303
26.410509, 0.000745
26.420509, 0.000169
26.430510, -0.000423
26.440510, -0.001028
26.450510, -0.001644
26.460510, -0.002268
26.470510, -0.002897
26.480511, -0.003530
26.490511, -0.004162
26.500511, -0.004792
26.510511, -0.005417
26.520512, -0.006035
26.530512, -0.006641
26.540512, -0.007234
26.550512, -0.007812
26.560513, -0.008371
26.570513, -0.008909
26.580513, -0.009424
26.590513, -0.009914
26.600513, -0.010376
26.610514, -0.010808
26.620514, -0.011209
26.630514, -0.011576
26.640514, -0.011908
26.650515, -0.012203
26.660515, -0.012461
26.670515, -0.012679
26.680515, -0.012857
26.690516, -0.012994
26.700516, -0.013090
26.710516, -0.013143
26.720516, -0.013154
26.730516, -0.013123
26.740517, -0.013049
26.750517, -0.012934
26.760517, -0.012777
26.770517, -0.012579
26.780518, -0.012342
26.790518, -0.012067
26.800518, -0.011754
26.810518, -0.011405
26.820518, -0.011022
26.830519, -0.010608
26.840519, -0.010163
26.850519, -0.009690
26.860519, -0.009192
26.870520, -0.008671
26.880520, -0.008129
26.890520, -0.007570
26.900520, -0.006997
26.910521, -0.006412
26.920521, -0.005818
26.930521, -0.005220
26.940521, -0.004619
26.950521, -0.004020
26.960522, -0.003425
26.970522, -0.002839
26.980522, -0.002265
26.990522, -0.001705
27.000523, -0.001164
27.010523, -0.000645
27.020523, -0.000151
27.030523, 0.000315
27.040524, 0.000748
27.050524, 0.001147
27.060524, 0.001508
27.070524, 0.001827
27.080524, 0.002104
27.090525, 0.002333
27.100525, 0.002514
27.110525, 0.002643
27.120525, 0.002719
27.130526, 0.002739
27.140526, 0.002702
27.150526, 0.002605
27.160526, 0.002449
27.170527, 0.002230
27.180527, 0.001949
27.190527, 0.001605
27.200527, 0.001197
27.210527, 0.000725
27.220528, 0.000189
27.230528, -0.000411
27.240528, -0.001074
27.250528, -0.001799
27.260529, -0.002586
27.270529, -0.003433
27.280529, -0.004338
27.290529, -0.005300
27.300529, -0.006317
27.310530, -0.007387
27.320530, -0.008506
27.330530, -0.009673
27.340530, -0.010883
27.350531, -0.012135
27.360531, -0.013424
27.370531, -0.014747
27.380531, -0.016101
27.390532, -0.017480
27.400532, -0.018882
27.410532, -0.020302
27.420532, -0.021735
27.430532, -0.023177
27.440533, -0.024624
27.450533, -0.026070
27.460533, -0.027511
27.470533, -0.028942
27.480534, -0.030358
27.490534, -0.031754
27.500534, -0.033126
27.510534, -0.034468
27.520535, -0.035776
27.530535, -0.037044
27.540535, -0.038268
27.550535, -0.039444
27.560535, -0.040566
27.570536, -0.041630
27.580536, -0.042632
27.590536, -0.043568
27.600536, -0.044433
27.610537, -0.045224
27.620537, -0.045937
27.630537, -0.046569
27.640537, -0.047115
27.650537, -0.047574
27.660538, -0.047943
27.670538, -0.048218
27.680538, -0.048398
27.690538, -0.048480
27.700539, -0.048464
27.710539, -0.048346
27.720539, -0.048127
27.730539, -0.047806
27.740540, -0.047381
27.750540, -0.046854
27.760540, -0.046223
27.770540, -0.045489
27.780540, -0.044653
27.790541, -0.043716
27.800541, -0.042679
27.810541, -0.041545
27.820541, -0.040314
27.830542, -0.038989
27.840542, -0.037573
27.850542, -0.036069
27.860542, -0.034479
27.870543, -0.032807
27.880543, -0.031056
27.890543, -0.029232
27.900543, -0.027336
27.910543, -0.025375
27.920544, -0.023352
27.930544, -0.021273
27.940544, -0.019141
27.950544, -0.016963
27.960545, -0.014743
27.970545, -0.012487
27.980545, -0.010201
27.990545, -0.007889
28.000546, -0.005558
28.010546, -0.003214
28.020546, -0.000861
28.030546, 0.001494
28.040546, 0.003845
28.050547, 0.006186
28.060547, 0.008513
28.070547, 0.010819
28.080547, 0.013097
28.090548, 0.015344
28.100548, 0.017553
28.110548, 0.019719
28.120548, 0.021837
28.130548, 0.023902
28.140549, 0.025909
28.150549, 0.027853
28.160549, 0.029729
28.170549, 0.031535
28.180550, 0.033264
28.190550, 0.034915
28.200550, 0.036482
28.210550, 0.037963
28.220551, 0.039354
28.230551, 0.040654
28.240551, 0.041859
28.250551, 0.042968
28.260551, 0.043978
28.270552, 0.044888
28.280552, 0.045696
28.290552, 0.046402
28.300552, 0.047006
28.310553, 0.047506
28.320553, 0.047903
28.330553, 0.048196
28.340553, 0.048388
28.350554, 0.048478
28.360554, 0.048468
28.370554, 0.048359
28.380554, 0.048153
28.390554, 0.047853
28.400555, 0.047460
28.410555, 0.046977
28.420555, 0.046407
28.430555, 0.045753
28.440556, 0.045019
28.450556, 0.044208
28.460556, 0.043323
28.470556, 0.042369
28.480556, 0.041350
28.490557, 0.040270
28.500557, 0.039133
28.510557, 0.037944
28.520557, 0.036707
28.530558, 0.035428
28.540558, 0.034110
28.550558, 0.032760
28.560558, 0.031381
28.570559, 0.029979
28.580559, 0.028558
28.590559, 0.027124
28.600559, 0.025681
28.610559, 0.024235
28.620560, 0.022789
28.630560, 0.021349
28.640560, 0.019919
28.650560, 0.018504
28.660561, 0.017107
28.670561, 0.015734
28.680561, 0.014388
28.690561, 0.013074
28.700562, 0.011795
28.710562, 0.010554
28.720562, 0.009355
28.730562, 0.008200
28.740562, 0.007094
28.750563, 0.006039
28.760563, 0.005036
28.770563, 0.004089
28.780563, 0.003199
28.790564, 0.002368
28.800564, 0.001598
28.810564, 0.000889
28.820564, 0.000243
28.830564, -0.000339
28.840565, -0.000858
28.850565, -0.001313
28.860565, -0.001704
28.870565, -0.002031
28.880566, -0.002295
28.890566, -0.002497
28.900566, -0.002637
28.910566, -0.002717
28.920567, -0.002739
28.930567, -0.002704
28.940567, -0.002613
28.950567, -0.002470
28.960567, -0.002276
28.970568, -0.002034
28.980568, -0.001746
28.990568, -0.001415
29.000568, -0.001043
29.010569, -0.000635
29.020569, -0.000192
29.030569, 0.000281
29.040569, 0.000782
29.050570, 0.001308
29.060570, 0.001854
29.070570, 0.002418
29.080570, 0.002996
29.090570, 0.003585
29.100571, 0.004181
29.110571, 0.004781
29.120571, 0.005381
29.130571, 0.005979
29.140572, 0.006570
29.150572, 0.007152
29.160572, 0.007722
29.170572, 0.008277
29.180573, 0.008813
29.190573, 0.009328
29.200573, 0.009820
29.210573, 0.010285
29.220573, 0.010722
29.230574, 0.011129
29.240574, 0.011502
29.250574, 0.011841
29.260574, 0.012144
29.270575, 0.012410
29.280575, 0.012637
29.290575, 0.012823
29.300575, 0.012969
29.310575, 0.013073
29.320576, 0.013135
29.330576, 0.013155
29.340576, 0.013133
29.350576, 0.013068
29.360577, 0.012961
29.370577, 0.012813
29.380577, 0.012624
29.390577, 0.012395
29.400578, 0.012127
29.410578, 0.011822
29.420578, 0.011480
29.430578, 0.011104
29.440578, 0.010695
29.450579, 0.010254
29.460579, 0.009784
29.470579, 0.009288
29.480579, 0.008766
29.490580, 0.008222
29.500580, 0.007658
29.510580, 0.007076
29.520580, 0.006479
29.530581, 0.005869
29.540581, 0.005250
29.550581, 0.004623
29.560581, 0.003992
29.570581, 0.003359
29.580582, 0.002727
29.590582, 0.002099
29.600582, 0.001477
29.610582, 0.000864
29.620583, 0.000262
29.630583, -0.000325
29.640583, -0.000897
29.650583, -0.001450
29.660583, -0.001982
29.670584, -0.002490
29.680584, -0.002974
29.690584, -0.003431
29.700584, -0.003859
29.710585, -0.004257
29.720585, -0.004623
29.730585, -0.004956
29.740585, -0.005254
29.750586, -0.005517
29.760586, -0.005744
29.770586, -0.005935
29.780586, -0.006088
29.790586, -0.006203
29.800587, -0.006281
29.810587, -0.006321
29.820587, -0.006323
29.830587, -0.006289
29.840588, -0.006218
29.850588, -0.006110
29.860588, -0.005968
29.870588, -0.005793
29.880589, -0.005584
29.890589, -0.005344
29.900589, -0.005074
29.910589, -0.004777
29.920589, -0.004452
29.930590, -0.004103
29.940590, -0.003732
29.950590, -0.003340
29.960590, -0.002930
29.970591, -0.002504
29.980591, -0.002064
29.990591, -0.001613
30.000591, -0.001154
30.010592, -0.000687
30.020592, -0.000218
30.030592, 0.000253
30.040592, 0.000723
30.050592, 0.001188
30.060593, 0.001648
30.070593, 0.002098
30.080593, 0.002536
30.090593, 0.002961
30.100594, 0.003370
30.110594, 0.003761
30.120594, 0.004131
30.130594, 0.004478
30.140594, 0.004800
30.150595, 0.005096
30.160595, 0.005363
30.170595, 0.005601
30.180595, 0.005807
30.190596, 0.005980
30.200596, 0.006120
30.210596, 0.006224
30.220596, 0.006292
30.230597, 0.006324
30.240597, 0.006319
30.250597, 0.006276
30.260597, 0.006196
30.270597, 0.006077
30.280598, 0.005922
30.290598, 0.005729
30.300598, 0.005499
30.310598, 0.005233
30.320599, 0.004932
30.330599, 0.004596
30.340599, 0.004228
30.350599, 0.003828
30.360600, 0.003398
30.370600, 0.002939
30.380600, 0.002453
30.390600, 0.001942
30.400600, 0.001409
30.410601, 0.000855
30.420601, 0.000282
30.430601, -0.000307
30.440601, -0.000910
30.450602, -0.001524
30.460602, -0.002146
30.470602, -0.002775
30.480602, -0.003407
30.490602, -0.004040
30.500603, -0.004671
30.510603, -0.005297
30.520603, -0.005916
30.530603, -0.006524
30.540604, -0.007120
30.550604, -0.007701
30.560604, -0.008264
30.570604, -0.008806
30.580605, -0.009326
30.590605, -0.009821
30.600605, -0.010288
30.610605, -0.010727
30.620605, -0.011134
30.630606, -0.011507
30.640606, -0.011846
30.650606, -0.012149
30.660606, -0.012414
30.670607, -0.012640
30.680607, -0.012826
30.690607, -0.012971
30.700607, -0.013074
30.710608, -0.013136
30.720608, -0.013156
30.730608, -0.013132
30.740608, -0.013067
30.750608, -0.012959
30.760609, -0.012811
30.770609, -0.012621
30.780609, -0.012391
30.790609, -0.012123
30.800610, -0.011817
30.810610, -0.011475
30.820610, -0.011099
30.830610, -0.010690
30.840611, -0.010251
30.850611, -0.009784
30.860611, -0.009290
30.870611, -0.008773
30.880611, -0.008236
30.890612, -0.007680
30.900612, -0.007109
30.910612, -0.006526
30.920612, -0.005934
30.930613, -0.005336
30.940613, -0.004735
30.950613, -0.004136
30.960613, -0.003540
30.970613, -0.002952
30.980614, -0.002375
30.990614, -0.001812
31.000614, -0.001267
31.010614, -0.000743
31.020615, -0.000244
31.030615, 0.000227
31.040615, 0.000667
31.050615, 0.001073
31.060616, 0.001441
31.070616, 0.001769
31.080616, 0.002054
31.090616, 0.002292
31.100616, 0.002483
31.110617, 0.002622
31.120617, 0.002708
31.130617, 0.002739
31.140617, 0.002713
31.150618, 0.002629
31.160618, 0.002484
31.170618, 0.002277
31.180618, 0.002009
31.190619, 0.001677
31.200619, 0.001281
31.210619, 0.000822
31.220619, 0.000298
31.230619, -0.000290
31.240620, -0.000940
31.250620, -0.001654
31.260620, -0.002429
31.270620, -0.003264
31.280621, -0.004158
31.290621, -0.005110
31.300621, -0.006116
31.310621, -0.007176
31.320621, -0.008286
31.330622, -0.009443
31.340622, -0.010646
31.350622, -0.011889
31.360622, -0.013172
31.370623, -0.014488
31.380623, -0.015836
31.390623, -0.017211
31.400623, -0.018609
31.410624, -0.020026
31.420624, -0.021457
31.430624, -0.022897
31.440624, -0.024343
31.450624, -0.025790
31.460625, -0.027232
31.470625, -0.028666
31.480625, -0.030085
31.490625, -0.031486
31.500626, -0.032862
31.510626, -0.034211
31.520626, -0.035525
31.530626, -0.036801
31.540627, -0.038035
31.550627, -0.039220
31.560627, -0.040353
31.570627, -0.041429
31.580627, -0.042443
31.590628, -0.043392
31.600628, -0.044271
31.610628, -0.045077
31.620628, -0.045805
31.630629, -0.046453
31.640629, -0.047016
31.650629, -0.047492
31.660629, -0.047879
31.670630, -0.048172
31.680630, -0.048371
31.690630, -0.048472
31.700630, -0.048475
31.710630, -0.048377
31.720631, -0.048178
31.730631, -0.047876
31.740631, -0.047472
31.750631, -0.046964
31.760632, -0.046353
31.770632, -0.045639
31.780632, -0.044823
31.790632, -0.043905
31.800632, -0.042888
31.810633, -0.041772
31.820633, -0.040560
31.830633, -0.039253
31.840633, -0.037855
31.850634, -0.036367
31.860634, -0.034793
31.870634, -0.033137
31.880634, -0.031402
31.890635, -0.029591
31.900635, -0.027709
31.910635, -0.025760
31.920635, -0.023749
31.930635, -0.021680
31.940636, -0.019558
31.950636, -0.017388
31.960636, -0.015176
31.970636, -0.012927
31.980637, -0.010646
31.990637, -0.008339
32.000637, -0.006011
32.010635, -0.003668
32.020634, -0.001317
32.030632, 0.001037
32.040630, 0.003389
32.050629, 0.005732
32.060627, 0.008062
32.070625, 0.010371
32.080624, 0.012655
32.090622, 0.014908
32.100620, 0.017125
32.110619, 0.019299
32.120617, 0.021426
32.130615, 0.023502
32.140614, 0.025520
32.150612, 0.027476
32.160610, 0.029366
32.170609, 0.031185
32.180607, 0.032930
32.190605, 0.034596
32.200603, 0.036179
32.210602, 0.037677
32.220600, 0.039087
32.230598, 0.040405
32.240597, 0.041628
32.250595, 0.042756
32.260593, 0.043785
32.270592, 0.044715
32.280590, 0.045544
32.290588, 0.046270
32.300587, 0.046894
32.310585, 0.047414
32.320583, 0.047832
32.330582, 0.048146
32.340580, 0.048358
32.350578, 0.048468
32.360577, 0.048478
32.370575, 0.048389
32.380573, 0.048202
32.390572, 0.047921
32.400570, 0.047546
32.410568, 0.047081
32.420567, 0.046529
32.430565, 0.045892
32.440563, 0.045174
32.450562, 0.044378
32.460560, 0.043508
32.470558, 0.042568
32.480556, 0.041562
32.490555, 0.040493
32.500553, 0.039368
32.510551, 0.038189
32.520550, 0.036962
32.530548, 0.035691
32.540546, 0.034382
32.550545, 0.033038
32.560543, 0.031665
32.570541, 0.030267
32.580540, 0.028850
32.590538, 0.027419
32.600536, 0.025978
32.610535, 0.024532
32.620533, 0.023085
32.630531, 0.021644
32.640530, 0.020212
32.650528, 0.018793
32.660526, 0.017393
32.670525, 0.016015
32.680523, 0.014664
32.690521, 0.013343
32.700520, 0.012056
32.710518, 0.010807
32.720516, 0.009599
32.730515, 0.008436
32.740513, 0.007320
32.750511, 0.006254
32.760509, 0.005240
32.770508, 0.004282
32.780506, 0.003380
32.790504, 0.002537
32.800503, 0.001754
32.810501, 0.001032
32.820499, 0.000373
32.830498, -0.000223
32.840496, -0.000755
32.850494, -0.001223
32.860493, -0.001627
32.870491, -0.001967
32.880489, -0.002245
32.890488, -0.002459
32.900486, -0.002612
32.910484, -0.002705
32.920483, -0.002739
32.930481, -0.002716
32.940479, -0.002637
32.950478, -0.002505
32.960476, -0.002321
32.970474, -0.002089
32.980473, -0.001810
32.990471, -0.001488
33.000469, -0.001125
33.010468, -0.000725
33.020466, -0.000289
33.030464, 0.000178
33.040462, 0.000673
33.050461, 0.001193
33.060459, 0.001735
33.070457, 0.002296
33.080456, 0.002871
33.090454, 0.003458
33.100452, 0.004052
33.110451, 0.004652
33.120449, 0.005252
33.130447, 0.005850
33.140446, 0.006443
33.150444, 0.007028
33.160442, 0.007600
33.170441, 0.008158
33.180439, 0.008699
33.190437, 0.009218
33.200436, 0.009715
33.210434, 0.010187
33.220432, 0.010630
33.230431, 0.011043
33.240429, 0.011424
33.250427, 0.011771
33.260426, 0.012082
33.270424, 0.012355
33.280422, 0.012591
33.290421, 0.012786
33.300419, 0.012941
33.310417, 0.013054
33.320415, 0.013125
33.330414, 0.013155
33.340412, 0.013141
33.350410, 0.013086
33.360409, 0.012988
33.370407, 0.012849
33.380405, 0.012669
33.390404, 0.012449
33.400402, 0.012190
33.410400, 0.011892
33.420399, 0.011559
33.430397, 0.011190
33.440395, 0.010788
33.450394, 0.010354
33.460392, 0.009891
33.470390, 0.009400
33.480389, 0.008884
33.490387, 0.008345
33.500385, 0.007785
33.510384, 0.007207
33.520382, 0.006613
33.530380, 0.006006
33.540379, 0.005389
33.550377, 0.004764
33.560375, 0.004133
33.570374, 0.003501
33.580372, 0.002868
33.590370, 0.002240
33.600368, 0.001616
33.610367, 0.001001
33.620365, 0.000396
33.630363, -0.000195
33.640362, -0.000770
33.650360, -0.001327
33.660358, -0.001864
33.670357, -0.002378
33.680355, -0.002867
33.690353, -0.003330
33.700352, -0.003765
33.710350, -0.004170
33.720348, -0.004543
33.730347, -0.004883
33.740345, -0.005189
33.750343, -0.005461
33.760342, -0.005696
33.770340, -0.005895
33.780338, -0.006056
33.790337, -0.006180
33.800335, -0.006266
33.810333, -0.006315
33.820332, -0.006326
33.830330, -0.006300
33.840328, -0.006237
33.850327, -0.006138
33.860325, -0.006004
33.870323, -0.005836
33.880322, -0.005635
33.890320, -0.005402
33.900318, -0.005139
33.910316, -0.004847
33.920315, -0.004529
33.930313, -0.004186
33.940311, -0.003820
33.950310, -0.003432
33.960308, -0.003026
33.970306, -0.002604
33.980305, -0.002167
33.990303, -0.001719
34.000301, -0.001261
34.010300, -0.000796
34.020298, -0.000327
34.030296, 0.000144
34.040295, 0.000614
34.050293, 0.001081
34.060291, 0.001541
34.070290, 0.001994
34.080288, 0.002435
34.090286, 0.002864
34.100285, 0.003277
34.110283, 0.003671
34.120281, 0.004046
34.130280, 0.004399
34.140278, 0.004727
34.150276, 0.005029
34.160275, 0.005303
34.170273, 0.005548
34.180271, 0.005762
34.190269, 0.005943
34.200268, 0.006090
34.210266, 0.006203
34.220264, 0.006280
34.230263, 0.006320
34.240261, 0.006324
34.250259, 0.006290
34.260258, 0.006218
34.270256, 0.006109
34.280254, 0.005962
34.290253, 0.005778
34.300251, 0.005557
34.310249, 0.005299
34.320248, 0.005006
34.330246, 0.004679
34.340244, 0.004319
34.350243, 0.003926
34.360241, 0.003503
34.370239, 0.003051
34.380238, 0.002571
34.390236, 0.002067
34.400234, 0.001539
34.410233, 0.000989
34.420231, 0.000421
34.430229, -0.000164
34.440228, -0.000764
34.450226, -0.001375
34.460224, -0.001996
34.470222, -0.002623
34.480221, -0.003255
34.490219, -0.003888
34.500217, -0.004519
34.510216, -0.005146
34.520214, -0.005767
34.530212, -0.006378
34.540211, -0.006978
34.550209, -0.007562
34.560207, -0.008129
34.570206, -0.008677
34.580204, -0.009202
34.590202, -0.009703
34.600201, -0.010177
34.610199, -0.010623
34.620197, -0.011037
34.630196, -0.011419
34.640194, -0.011767
34.650192, -0.012078
34.660191, -0.012353
34.670189, -0.012588
34.680187, -0.012784
34.690186, -0.012939
34.700184, -0.013053
34.710182, -0.013125
34.720181, -0.013155
34.730179, -0.013142
34.740177, -0.013087
34.750175, -0.012990
34.760174, -0.012851
34.770172, -0.012672
34.780170, -0.012452
34.790169, -0.012193
34.800167, -0.011896
34.810165, -0.011563
34.820164, -0.011195
34.830162, -0.010794
34.840160, -0.010363
34.850159, -0.009902
34.860157, -0.009415
34.870155, -0.008904
34.880154, -0.008371
34.890152, -0.007819
34.900150, -0.007252
34.910149, -0.006672
34.920147, -0.006082
34.930145, -0.005485
34.940144, -0.004885
34.950142, -0.004285
34.960140, -0.003688
34.970139, -0.003098
34.980137, -0.002518
34.990135, -0.001952
35.000134, -0.001402
35.010132, -0.000873
35.020130, -0.000367
35.030128, 0.000111
35.040127, 0.000559
35.050125, 0.000974
35.060123, 0.001352
35.070122, 0.001690
35.080120, 0.001986
35.090118, 0.002237
35.100117, 0.002439
35.110115, 0.002592
35.120113, 0.002692
35.130112, 0.002737
35.140110, 0.002725
35.150108, 0.002656
35.160107, 0.002526
35.170105, 0.002336
35.180103, 0.002083
35.190102, 0.001767
35.200100, 0.001388
35.210098, 0.000945
35.220097, 0.000437
35.230095, -0.000134
35.240093, -0.000768
35.250092, -0.001465
35.260090, -0.002225
35.270088, -0.003045
35.280087, -0.003924
35.290085, -0.004861
35.300083, -0.005853
35.310081, -0.006899
35.320080, -0.007996
35.330078, -0.009141
35.340076, -0.010332
35.350075, -0.011565
35.360073, -0.012838
35.370071, -0.014146
35.380070, -0.015486
35.390068, -0.016854
35.400066, -0.018246
35.410065, -0.019658
35.420063, -0.021085
35.430061, -0.022523
35.440060, -0.023968
35.450058, -0.025415
35.460056, -0.026859
35.470055, -0.028294
35.480053, -0.029718
35.490051, -0.031123
35.500050, -0.032507
35.510048, -0.033862
35.520046, -0.035186
35.530045, -0.036473
35.540043, -0.037717
35.550041, -0.038915
35.560040, -0.040062
35.570038, -0.041153
35.580036, -0.042184
35.590034, -0.043150
35.600033, -0.044048
35.610031, -0.044873
35.620029, -0.045622
35.630028, -0.046291
35.640026, -0.046876
35.650024, -0.047376
