t, phi
6.360051, -0.079546
6.370051, -0.097406
6.380051, -0.115149
6.390051, -0.132409
6.400052, -0.149450
6.410052, -0.165676
6.420052, -0.181704
6.430052, -0.196829
6.440053, -0.211743
6.450053, -0.225245
6.460053, -0.239219
6.470053, -0.251441
6.480053, -0.263308
6.490054, -0.274250
6.500054, -0.284814
6.510054, -0.293454
6.520054, -0.301904
6.530055, -0.308430
6.540055, -0.314496
6.550055, -0.319069
6.560055, -0.323152
6.570055, -0.325788
6.580056, -0.328268
6.590056, -0.328474
6.600056, -0.328312
6.610056, -0.326238
6.620057, -0.323963
6.630057, -0.320019
6.640057, -0.315888
6.650057, -0.309912
6.660058, -0.303659
6.670058, -0.296798
6.680058, -0.288978
6.690058, -0.281271
6.700058, -0.271660
6.710059, -0.262750
6.720059, -0.252456
6.730059, -0.241285
6.740059, -0.229977
6.750060, -0.218234
6.760060, -0.205930
6.770060, -0.193793
6.780060, -0.180198
6.790061, -0.166886
6.800061, -0.153118
6.810061, -0.138404
6.820061, -0.123594
6.830061, -0.108954
6.840062, -0.094114
6.850062, -0.078816
6.860062, -0.063532
6.870062, -0.048157
6.880063, -0.032507
6.890063, -0.016994
6.900063, -0.001396
6.910063, 0.014247
6.920063, 0.029828
6.930064, 0.045215
6.940064, 0.060541
6.950064, 0.075630
6.960064, 0.090657
6.970065, 0.105389
6.980065, 0.119969
6.990065, 0.134114
7.000065, 0.148009
7.010066, 0.161442
7.020066, 0.174620
7.030066, 0.187276
7.040066, 0.199688
7.050066, 0.211398
7.060067, 0.222893
7.070067, 0.233518
7.080067, 0.243837
7.090067, 0.253253
7.100068, 0.262407
7.110068, 0.270576
7.120068, 0.278464
7.130068, 0.285367
7.140069, 0.292022
7.150069, 0.297634
7.160069, 0.302876
7.170069, 0.306790
7.180069, 0.310396
7.190070, 0.312942
7.200070, 0.315145
7.210070, 0.316264
7.220070, 0.317080
7.230071, 0.316786
7.240071, 0.316154
7.250071, 0.314309
7.260071, 0.312027
7.270072, 0.308611
7.280072, 0.304962
7.290072, 0.300263
7.300072, 0.295282
7.310072, 0.289296
7.320073, 0.283101
7.330073, 0.276014
7.340073, 0.268518
7.350073, 0.260006
7.360074, 0.251311
7.370074, 0.241772
7.380074, 0.232090
7.390074, 0.221639
7.400074, 0.211039
7.410075, 0.199707
7.420075, 0.188130
7.430075, 0.175970
7.440075, 0.163571
7.450076, 0.150664
7.460076, 0.137670
7.470076, 0.124206
7.480076, 0.110705
7.490077, 0.096752
7.500077, 0.082795
7.510077, 0.068568
7.520077, 0.054312
7.530077, 0.039868
7.540078, 0.025412
7.550078, 0.010867
7.560078, -0.003575
7.570078, -0.018018
7.580079, -0.032380
7.590079, -0.046641
7.600079, -0.060759
7.610079, -0.074623
7.620080, -0.088369
7.630080, -0.101780
7.640080, -0.114966
7.650080, -0.127534
7.660080, -0.140048
7.670081, -0.151806
7.680081, -0.163387
7.690081, -0.174305
7.700081, -0.184787
7.710082, -0.194425
7.720082, -0.203837
7.730082, -0.212359
7.740082, -0.220310
7.750082, -0.227467
7.760083, -0.234454
7.770083, -0.240057
7.780083, -0.245094
7.790083, -0.249266
7.800084, -0.253016
7.810084, -0.255413
7.820084, -0.257523
7.830084, -0.258345
7.840085, -0.258932
7.850085, -0.258083
7.860085, -0.256916
7.870085, -0.254817
7.880085, -0.252003
7.890086, -0.248141
7.900086, -0.243905
7.910086, -0.238746
7.920086, -0.233345
7.930087, -0.227250
7.940087, -0.220963
7.950087, -0.213795
7.960087, -0.206454
7.970088, -0.198410
7.980088, -0.190025
7.990088, -0.181063
8.000088, -0.171906
8.010088, -0.162029
8.020088, -0.152121
8.030088, -0.141877
8.040089, -0.131389
8.050089, -0.120457
8.060089, -0.109620
8.070089, -0.097975
8.080090, -0.086227
8.090090, -0.074447
8.100090, -0.062564
8.110090, -0.050449
8.120090, -0.038385
8.130091, -0.026120
8.140091, -0.013816
8.150091, -0.001570
8.160091, 0.010629
8.170092, 0.022964
8.180092, 0.035056
8.190092, 0.047096
8.200092, 0.059105
8.210093, 0.070797
8.220093, 0.082324
8.230093, 0.093694
8.240093, 0.104890
8.250093, 0.115642
8.260094, 0.126312
8.270094, 0.136484
8.280094, 0.146499
8.290094, 0.156043
8.300095, 0.165399
8.310095, 0.174166
8.320095, 0.182756
8.330095, 0.190645
8.340096, 0.198206
8.350096, 0.205064
8.360096, 0.211726
8.370096, 0.217525
8.380096, 0.223166
8.390097, 0.227982
8.400097, 0.232600
8.410097, 0.236380
8.420097, 0.239946
8.430098, 0.242642
8.440098, 0.244858
8.450098, 0.246197
8.460098, 0.247326
8.470098, 0.247555
8.480099, 0.247543
8.490099, 0.246610
8.500099, 0.245553
8.510099, 0.243589
8.520100, 0.241403
8.530100, 0.238273
8.540100, 0.234830
8.550100, 0.230545
8.560101, 0.226106
8.570101, 0.220912
8.580101, 0.215518
8.590101, 0.209411
8.600101, 0.203167
8.610102, 0.196240
8.620102, 0.188986
8.630102, 0.181054
8.640102, 0.173006
8.650103, 0.164359
8.660103, 0.155586
8.670103, 0.146387
8.680103, 0.137033
8.690104, 0.127245
8.700104, 0.117361
