t, ur
2.649998, 0.170166
2.659998, 0.169922
2.669998, 0.170166
2.679998, 1.192871
2.689998, -0.341064
2.699998, 0.680786
2.709998, -0.340576
2.719998, 0.170654
2.729998, 0.170166
2.739998, 0.680786
2.749998, -0.340332
2.759998, 0.169922
2.769998, 0.170654
2.779998, 0.170166
2.789998, 0.170410
2.799998, 0.170410
2.809998, 0.170654
2.819998, 0.681030
2.829998, 0.170654
2.839998, 0.170166
2.849998, 0.681519
2.859998, 0.681274
2.869998, 0.170166
2.879998, 0.681274
2.889998, 0.170410
2.899998, 0.681519
2.909998, 0.681519
2.919998, 0.681763
2.929998, 1.192139
2.939998, 0.170166
2.949998, 0.680786
2.959998, 0.680786
2.969998, -0.340332
2.979998, 0.681030
2.989998, 0.169922
2.999998, 0.169922
3.009998, 0.170166
3.019998, 0.170410
3.029998, -0.340820
3.039998, -0.340576
3.049998, 0.170166
3.059998, 0.681519
3.069998, 0.170654
3.079998, 0.170654
3.089998, 0.170166
3.099998, 0.681030
3.109998, -0.340820
3.119998, 0.681519
3.129997, 0.170410
3.139997, 0.681030
3.149997, 0.170410
3.159997, 0.170410
3.169997, 0.682373
3.179997, 0.681519
3.189997, 0.170166
3.199997, 0.681763
3.209997, 0.170166
3.219997, 0.682129
3.229997, 0.681274
3.239997, 0.170654
3.249997, 0.170654
3.259997, 0.681274
3.269997, 0.170166
3.279997, 0.170166
3.289997, 0.170654
3.299997, 0.681519
3.309997, 0.170654
3.319997, 0.681763
3.329997, 0.170166
3.339997, 0.681519
3.349997, 0.170654
3.359997, 0.681763
3.369997, -0.339966
3.379997, 0.170410
3.389997, 0.681763
3.399997, 0.681274
3.409997, 0.170166
3.419997, 0.170654
3.429997, 0.171021
3.439997, 0.170166
3.449997, 0.170166
3.459997, 0.170410
3.469997, 0.169434
3.479997, 0.680542
3.489997, -0.342651
3.499997, 0.166992
3.509997, 0.642944
3.519997, 0.086060
3.529997, 0.457153
3.539997, 0.396973
3.549997, -0.364014
3.559997, -0.448486
3.569997, -0.653076
3.579997, 0.299316
3.589997, -0.929199
3.599997, -0.985596
3.609997, -1.725708
3.619997, -0.788086
3.629997, -1.496948
3.639997, -1.073120
3.649997, -2.284180
3.659997, -1.821899
3.669997, -1.508301
3.679997, -2.067017
3.689997, -2.746338
3.699997, -1.283325
3.709997, -2.465576
3.719997, -2.501221
3.729997, -2.666260
3.739997, -2.186279
3.749997, -2.815308
3.759997, -2.844360
3.769997, -2.947876
3.779997, -2.469238
3.789997, -3.064453
3.799997, -3.082520
3.809997, -2.639648
3.819997, -2.652588
3.829997, -3.204468
3.839997, -2.188354
3.849997, -2.709595
3.859997, -2.705078
3.869997, -3.201782
3.879997, -3.191162
3.889997, -3.143799
3.899997, -2.101562
3.909997, -3.565308
3.919997, -1.998535
3.929997, -2.913818
3.939997, -2.351807
3.949997, -2.686523
3.959997, -2.651367
3.969997, -2.483643
3.979997, -1.895386
3.989997, -1.697021
3.999997, -2.159424
4.009997, -1.912109
4.019997, -1.347534
4.029997, -1.616455
4.039998, -1.522949
4.049998, -1.260498
4.059998, -1.166016
4.069998, -0.887085
4.079998, -0.309204
4.089999, -0.541626
4.099999, 0.037354
4.109999, -0.703613
4.119999, 0.387695
4.130000, 0.192505
4.140000, 0.770508
4.150000, 0.010254
4.160000, 1.633423
4.170001, 0.841431
4.180001, 0.896362
4.190001, 0.597534
