t, uk
7.800084, 0.000297
7.810084, -0.000768
7.820084, 0.000031
7.830084, 0.001096
7.840085, 0.001362
7.850085, 0.000031
7.860085, -0.000235
7.870085, 0.000031
7.880085, 0.000297
7.890086, 0.001096
7.900086, -0.000235
7.910086, 0.000563
7.920086, 0.000829
7.930087, 0.000031
7.940087, 0.000297
7.950087, -0.000235
7.960087, 0.000297
7.970088, 0.000031
7.980088, -0.000501
7.990088, 0.001362
8.000088, -0.000235
8.010088, 0.000829
8.020088, 0.000297
8.030088, 0.000829
8.040089, -0.000235
8.050089, 0.000563
8.060089, -0.000235
8.070089, 0.000563
8.080090, 0.000031
8.090090, 0.001096
8.100090, 0.001096
8.110090, 0.000297
8.120090, 0.000031
8.130091, -0.000768
8.140091, 0.000297
8.150091, 0.001362
8.160091, 0.000563
8.170092, 0.000829
8.180092, 0.000563
8.190092, -0.000768
8.200092, 0.000031
8.210093, -0.000768
8.220093, 0.000297
8.230093, 0.000829
8.240093, 0.000031
8.250093, 0.000563
8.260094, 0.000563
8.270094, 0.000829
8.280094, 0.000563
8.290094, 0.000031
8.300095, 0.000829
8.310095, -0.000235
8.320095, -0.000235
8.330095, 0.001096
8.340096, 0.001096
8.350096, -0.000235
8.360096, 0.000031
8.370096, 0.001362
8.380096, 0.001362
8.390097, 0.000031
8.400097, 0.000829
8.410097, 0.001628
8.420097, -0.000235
8.430098, 0.000031
8.440098, 0.000297
8.450098, 0.001096
8.460098, 0.001096
8.470098, 0.000563
8.480099, 0.000297
8.490099, 0.000297
8.500099, 0.000829
8.510099, 0.000297
8.520100, -0.000235
8.530100, 0.000031
8.540100, 0.000297
8.550100, 0.000563
8.560101, 0.000563
8.570101, 0.000829
8.580101, 0.000829
8.590101, -0.000768
8.600101, -0.000768
8.610102, 0.000297
8.620102, 0.000829
8.630102, 0.000829
8.640102, 0.000829
8.650103, 0.000829
8.660103, 0.000031
8.670103, 0.001628
8.680103, 0.001362
8.690104, 0.000031
8.700104, 0.000297
8.710104, 0.001096
8.720104, 0.000563
8.730104, 0.000031
8.740105, 0.001096
8.750105, 0.000563
8.760105, 0.000829
8.770105, 0.000829
8.780106, 0.000829
8.790106, 0.001894
8.800106, 0.000297
8.810106, 0.000829
8.820107, 0.000297
8.830107, 0.000297
8.840107, -0.000501
8.850107, 0.001628
8.860107, 0.001628
8.870108, -0.000501
8.880108, -0.000235
8.890108, 0.001628
8.900108, 0.001362
8.910109, 0.001096
8.920109, 0.000297
8.930109, 0.001894
8.940109, 0.001894
8.950109, 0.000031
8.960110, 0.000829
8.970110, -0.001034
8.980110, -0.000501
8.990110, 0.000563
9.000111, 0.001362
9.010111, 0.000829
9.020111, 0.001096
9.030111, 0.002427
9.040112, 0.000563
9.050112, 0.000563
9.060112, 0.000563
9.070112, 0.000563
9.080112, 0.000031
9.090113, 0.001096
9.100113, 0.001096
9.110113, 0.000031
9.120113, -0.000501
9.130114, 0.000297
9.140114, 0.001096
9.150114, -0.000768
