t, ur
8.430098, -1035.952393
8.440098, -1035.441528
8.450098, -1035.951904
8.460098, -1034.930908
8.470098, -1035.441284
8.480099, -1034.418945
8.490099, -1035.952393
8.500099, -1035.441040
8.510099, -1035.952148
8.520100, -1035.441040
8.530100, -1035.440796
8.540100, -1034.929810
8.550100, -1035.952148
8.560101, -1035.952637
8.570101, -1035.951904
8.580101, -1034.930054
8.590101, -1035.441528
8.600101, -1035.441040
8.610102, -1035.951904
8.620102, -1035.440796
8.630102, -1035.951904
8.640102, -1035.440308
8.650103, -1035.440796
8.660103, -1034.930054
8.670103, -1035.952148
8.680103, -1035.441284
8.690104, -1035.951904
8.700104, -1035.441284
8.710104, -1035.441040
8.720104, -1034.929810
8.730104, -1035.440796
8.740105, -1035.952393
8.750105, -1035.440796
8.760105, -1036.463257
8.770105, -1035.951904
8.780106, -1035.441284
8.790106, -1035.952393
8.800106, -1035.952637
8.810106, -1035.441528
8.820107, -1035.440796
8.830107, -1035.441528
8.840107, -1036.463013
8.850107, -1035.440308
8.860107, -1035.440552
8.870108, -1035.951904
8.880108, -1035.441284
8.890108, -1035.951904
8.900108, -1035.441528
8.910109, -1035.951904
8.920109, -1035.440796
8.930109, -1035.951904
8.940109, -1035.441040
8.950109, -1035.441528
8.960110, -1035.441040
8.970110, -1035.441528
8.980110, -1034.929565
8.990110, -1035.952148
9.000111, -1035.952393
9.010111, -1035.440796
9.020111, -1035.440796
9.030111, -1035.952637
9.040112, -1035.440796
9.050112, -1035.951904
9.060112, -1034.929565
9.070112, -1035.440796
9.080112, -1035.440796
9.090113, -1035.952148
9.100113, -1035.441284
9.110113, -1035.952393
9.120113, -1034.930054
9.130114, -1035.951904
9.140114, -1035.440552
9.150114, -1035.441528
9.160114, -1035.441284
9.170115, -1035.441040
9.180115, -1035.441284
9.190115, -1035.440796
9.200115, -1034.929565
9.210115, -1035.951660
9.220116, -1034.930054
9.230116, -1035.952148
9.240116, -1035.440796
9.250116, -1035.440796
9.260117, -1035.441040
9.270117, -1035.951416
9.280117, -1035.440796
9.290117, -1035.952148
9.300117, -1035.441040
9.310118, -1035.951904
9.320118, -1035.440552
9.330118, -1035.952393
9.340118, -1034.418701
9.350119, -1035.951904
9.360119, -1035.441284
9.370119, -1034.930054
9.380119, -1035.441040
9.390120, -1035.440796
9.400120, -1034.930054
9.410120, -1035.952393
9.420120, -1035.441284
9.430120, -1035.441284
9.440121, -1035.441040
9.450121, -1035.441040
9.460121, -1035.441040
9.470121, -1035.952148
9.480122, -1034.930298
9.490122, -1035.441040
9.500122, -1035.440796
9.510122, -1035.440552
9.520123, -1035.440796
9.530123, -1035.440308
9.540123, -1035.952148
9.550123, -1035.441040
9.560123, -1035.441895
9.570124, -1035.441040
9.580124, -1035.441284
9.590124, -1035.440308
9.600124, -1035.440796
9.610125, -1035.440796
9.620125, -1034.930298
9.630125, -1035.440552
9.640125, -1034.930054
9.650126, -1035.440796
9.660126, -1035.952393
9.670126, -1035.441040
9.680126, -1035.952148
9.690126, -1035.441895
9.700127, -1034.930542
9.710127, -1035.440796
9.720127, -1034.929810
9.730127, -1035.441040
9.740128, -1034.930054
9.750128, -1035.952148
9.760128, -1035.440796
9.770128, -1035.441040
9.780128, -1035.952148
9.790129, -1035.440552
9.800129, -1034.929565
9.810129, -1034.929810
9.820129, -1035.441040
