t, phi
10.650148, -0.003659
10.660149, -0.007512
10.670149, -0.006427
10.680149, -0.008355
10.690149, -0.006668
10.700150, -0.006574
10.710150, -0.004043
10.720150, -0.016025
10.730150, -0.002797
10.740150, -0.012837
10.750151, -0.008099
10.760151, -0.009485
10.770151, -0.011369
10.780151, -0.007273
10.790152, -0.007211
10.800152, -0.011344
10.810152, -0.014307
10.820152, -0.008586
10.830153, -0.009854
10.840153, 0.002226
10.850153, -0.012806
10.860153, -0.019753
10.870153, -0.015158
10.880154, -0.003802
10.890154, -0.005475
10.900154, -0.012598
10.910154, -0.009042
10.920155, -0.005916
10.930155, -0.007599
10.940155, -0.007620
10.950155, -0.008432
10.960155, -0.005216
10.970156, -0.006707
10.980156, -0.011208
10.990156, -0.017927
11.000156, -0.006184
11.010157, -0.008277
11.020157, -0.017771
11.030157, -0.007958
11.040157, 0.005046
11.050158, -0.012152
11.060158, -0.010873
11.070158, -0.016454
11.080158, -0.017818
11.090158, -0.002998
11.100159, -0.002915
11.110159, -0.011081
11.120159, -0.009501
11.130159, -0.010476
11.140160, -0.007996
11.150160, -0.008920
11.160160, -0.020768
11.170160, -0.013209
11.180161, -0.013134
11.190161, -0.010222
11.200161, -0.004202
11.210161, -0.009016
11.220161, -0.008889
11.230162, -0.017139
11.240162, -0.016150
11.250162, -0.023814
11.260162, -0.003409
11.270163, -0.004198
11.280163, -0.000509
11.290163, -0.015051
11.300163, -0.008874
11.310163, -0.003426
11.320164, -0.015352
11.330164, -0.014225
11.340164, -0.018210
11.350164, 0.002509
11.360165, -0.000054
11.370165, -0.012880
11.380165, -0.015122
11.390165, -0.004237
11.400166, -0.016249
11.410166, -0.019866
11.420166, -0.012016
11.430166, -0.012540
11.440166, -0.013842
11.450167, -0.015001
11.460167, -0.006567
11.470167, -0.005713
11.480167, -0.002484
11.490168, -0.010787
11.500168, -0.006394
11.510168, -0.006706
11.520168, -0.014320
11.530169, -0.014783
11.540169, -0.003659
11.550169, -0.003787
11.560169, -0.017211
11.570169, -0.011228
11.580170, -0.007366
11.590170, -0.005978
11.600170, -0.002732
11.610170, -0.006516
11.620171, -0.011400
11.630171, -0.012794
11.640171, -0.007135
11.650171, -0.028058
11.660172, -0.006027
11.670172, -0.009959
11.680172, -0.009132
11.690172, -0.005617
11.700172, -0.006662
11.710173, -0.011929
11.720173, -0.007477
11.730173, -0.007920
11.740173, -0.005416
11.750174, -0.008909
11.760174, -0.015905
11.770174, -0.008701
11.780174, -0.007916
11.790174, -0.004468
11.800175, -0.000685
11.810175, -0.022416
11.820175, -0.006493
11.830175, -0.002886
11.840176, -0.004101
11.850176, -0.012373
11.860176, -0.007918
11.870176, -0.004260
11.880177, -0.014212
11.890177, -0.011399
11.900177, -0.010353
11.910177, -0.007247
11.920177, -0.003755
11.930178, -0.007841
11.940178, -0.007857
11.950178, -0.003986
11.960178, -0.014677
11.970179, -0.004660
11.980179, -0.008522
11.990179, -0.007421
12.000179, -0.002477
12.010180, -0.004297
12.020180, -0.014806
12.030180, -0.018326
12.040180, -0.011408
12.050180, -0.009592
12.060181, -0.007793
12.070181, -0.017083
12.080181, -0.005489
12.090181, -0.004009
12.100182, -0.005171
12.110182, -0.008469
12.120182, -0.015630
12.130182, -0.006874
12.140182, -0.013936
12.150183, -0.003780
12.160183, -0.001004
12.170183, -0.020102
12.180183, 0.000620
12.190184, -0.007655
12.200184, -0.007594
12.210184, 0.000168
12.220184, -0.006925
12.230185, -0.006594
12.240185, -0.000505
12.250185, -0.000304
12.260185, 0.000158
12.270185, -0.011393
12.280186, -0.016902
12.290186, -0.010703
12.300186, -0.005571
12.310186, -0.013717
12.320187, -0.014833
12.330187, -0.007831
12.340187, -0.009499
12.350187, -0.008186
12.360188, -0.001707
12.370188, -0.009528
12.380188, -0.010746
12.390188, -0.016923
12.400188, -0.009191
12.410189, -0.010615
12.420189, -0.007475
12.430189, -0.002905
12.440189, -0.014894
12.450190, -0.015016
12.460190, -0.014204
12.470190, -0.003962
12.480190, -0.013489
12.490191, -0.011492
12.500191, -0.017035
12.510191, -0.002084
12.520191, -0.013715
12.530191, -0.008205
12.540192, -0.013747
12.550192, -0.007987
12.560192, -0.017340
12.570192, -0.011874
12.580193, -0.000527
12.590193, -0.014480
12.600193, -0.008594
12.610193, -0.003216
12.620193, -0.005289
12.630194, -0.013022
12.640194, -0.014124
12.650194, -0.011835
12.660194, -0.011062
12.670195, -0.015471
12.680195, -0.013197
12.690195, 0.002181
12.700195, -0.005634
12.710196, -0.005147
12.720196, -0.010490
