t, phi
3.179997, 2.359933
3.189997, 2.359935
3.199997, 2.359862
3.209997, 2.359874
3.219997, 2.359853
3.229997, 2.359875
3.239997, 2.359949
3.249997, 2.359926
3.259997, 2.359935
3.269997, 2.359912
3.279997, 2.359919
3.289997, 2.359990
3.299997, 2.359958
3.309997, 2.360003
3.319997, 2.360039
3.329997, 2.360032
3.339997, 2.360077
3.349997, 2.360067
3.359997, 2.360030
3.369997, 2.360082
3.379997, 2.360081
3.389997, 2.360110
3.399997, 2.360180
3.409997, 2.360126
3.419997, 2.360130
3.429997, 2.360151
3.439997, 2.360121
3.449997, 2.360107
3.459997, 2.360059
3.469997, 2.360088
3.479997, 2.360023
3.489997, 2.360032
3.499997, 2.360050
3.509997, 2.360072
3.519997, 2.360094
3.529997, 2.360015
3.539997, 2.359980
3.549997, 2.359941
3.559997, 2.359852
3.569997, 2.359875
3.579997, 2.359860
3.589997, 2.359921
3.599997, 2.359936
3.609997, 2.359908
3.619997, 2.359915
3.629997, 2.359980
3.639997, 2.359992
3.649997, 2.359907
3.659997, 2.359929
3.669997, 2.359859
3.679997, 2.359738
3.689997, 2.359687
3.699997, 2.359639
3.709997, 2.359669
3.719997, 2.359626
3.729997, 2.359678
3.739997, 2.359678
3.749997, 2.359738
3.759997, 2.359751
3.769997, 2.359810
3.779997, 2.359859
3.789997, 2.359844
3.799997, 2.359910
3.809997, 2.359845
3.819997, 2.359885
3.829997, 2.359896
3.839997, 2.359950
3.849997, 2.359868
3.859997, 2.359863
3.869997, 2.359801
3.879997, 2.359728
3.889997, 2.359683
3.899997, 2.359705
3.909997, 2.359614
3.919997, 2.359558
3.929997, 2.359506
3.939997, 2.359431
3.949997, 2.359414
3.959997, 2.359329
3.969997, 2.359419
3.979997, 2.359438
3.989997, 2.359499
3.999997, 2.359415
4.009997, 2.359379
4.019997, 2.359340
4.029997, 2.359426
4.039998, 2.359405
4.049998, 2.359414
4.059998, 2.359332
4.069998, 2.359367
4.079998, 2.359337
4.089999, 2.359375
4.099999, 2.359272
4.109999, 2.359305
4.119999, 2.359235
4.130000, 2.359231
4.140000, 2.359134
4.150000, 2.359113
4.160000, 2.359029
4.170001, 2.359025
4.180001, 2.359027
4.190001, 2.358959
4.200001, 2.358902
4.210001, 2.358846
4.220002, 2.358825
4.230002, 2.358745
4.240002, 2.358764
4.250002, 2.358708
4.260003, 2.358686
4.270003, 2.358620
4.280003, 2.358681
4.290003, 2.358715
4.300004, 2.358803
4.310004, 2.358811
4.320004, 2.358853
4.330004, 2.358917
4.340004, 2.359046
4.350005, 2.359071
4.360005, 2.359030
4.370005, 2.359067
4.380005, 2.359004
4.390006, 2.358993
4.400006, 2.358922
4.410006, 2.358922
4.420006, 2.358890
4.430007, 2.358861
4.440007, 2.358895
4.450007, 2.358827
4.460007, 2.358751
4.470007, 2.358740
4.480008, 2.358816
4.490008, 2.358859
4.500008, 2.358875
4.510008, 2.358959
4.520009, 2.358978
4.530009, 2.358956
4.540009, 2.358952
4.550009, 2.358958
4.560009, 2.358963
4.570010, 2.358931
4.580010, 2.358960
4.590010, 2.358966
4.600010, 2.359014
4.610011, 2.359017
4.620011, 2.359016
4.630011, 2.359041
4.640011, 2.359069
4.650012, 2.359026
4.660012, 2.359001
4.670012, 2.358973
4.680012, 2.359011
4.690012, 2.358991
4.700013, 2.359010
4.710013, 2.359014
4.720013, 2.359022
4.730013, 2.358990
4.740014, 2.358967
4.750014, 2.358878
4.760014, 2.358820
4.770014, 2.358804
4.780015, 2.358829
4.790015, 2.358866
4.800015, 2.358887
4.810015, 2.358963
4.820015, 2.358958
4.830016, 2.358960
4.840016, 2.358965
4.850016, 2.358923
4.860016, 2.358915
4.870017, 2.358981
4.880017, 2.358973
4.890017, 2.358970
4.900017, 2.358977
4.910017, 2.358916
4.920018, 2.358959
4.930018, 2.359061
4.940018, 2.359083
4.950018, 2.359035
4.960019, 2.359020
4.970019, 2.359047
4.980019, 2.359099
4.990019, 2.359077
5.000020, 2.359151
5.010020, 2.359160
5.020020, 2.359234
5.030020, 2.359201
5.040020, 2.359232
5.050021, 2.359237
5.060021, 2.359263
5.070021, 2.359247
5.080021, 2.359259
5.090022, 2.359189
5.100022, 2.359175
5.110022, 2.359267
5.120022, 2.359311
5.130023, 2.359320
5.140023, 2.359291
5.150023, 2.359285
5.160023, 2.359298
5.170023, 2.359260
5.180024, 2.359239
5.190024, 2.359233
5.200024, 2.359264
5.210024, 2.359269
5.220025, 2.359242
5.230025, 2.359279
5.240025, 2.359316
5.250025, 2.359277
5.260026, 2.359275
5.270026, 2.359290
5.280026, 2.359297
5.290026, 2.359288
5.300026, 2.359252
5.310027, 2.359283
5.320027, 2.359318
5.330027, 2.359326
5.340027, 2.359315
5.350028, 2.359271
5.360028, 2.359215
5.370028, 2.359220
5.380028, 2.359179
5.390028, 2.359137
5.400029, 2.359113
5.410029, 2.359094
5.420029, 2.359123
5.430029, 2.359171
5.440030, 2.359218
5.450030, 2.359240
5.460030, 2.359242
5.470030, 2.359146
5.480031, 2.359143
5.490031, 2.359151
5.500031, 2.359156
5.510031, 2.359156
5.520031, 2.359161
5.530032, 2.359177
5.540032, 2.359164
5.550032, 2.359164
5.560032, 2.359179
5.570033, 2.359187
5.580033, 2.359153
5.590033, 2.359186
5.600033, 2.359206
5.610034, 2.359194
5.620034, 2.359127
5.630034, 2.359154
5.640034, 2.359198
5.650034, 2.359233
5.660035, 2.359163
5.670035, 2.359177
5.680035, 2.359155
5.690035, 2.359139
5.700036, 2.359096
5.710036, 2.359077
5.720036, 2.359082
5.730036, 2.359059
5.740036, 2.359054
5.750037, 2.359027
5.760037, 2.359006
5.770037, 2.358974
5.780037, 2.359041
5.790038, 2.359055
5.800038, 2.359098
5.810038, 2.359128
5.820038, 2.359154
5.830039, 2.359155
5.840039, 2.359162
5.850039, 2.359174
5.860039, 2.359176
5.870039, 2.359134
5.880040, 2.359139
5.890040, 2.359217
5.900040, 2.359228
5.910040, 2.359261
5.920041, 2.359268
5.930041, 2.359287
5.940041, 2.359264
5.950041, 2.359260
5.960042, 2.359256
5.970042, 2.359202
5.980042, 2.359175
5.990042, 2.359152
6.000042, 2.359204
6.010043, 2.359196
6.020043, 2.359221
6.030043, 2.359212
6.040043, 2.359213
6.050044, 2.359241
6.060044, 2.359236
6.070044, 2.359209
6.080044, 2.359211
6.090044, 2.359236
6.100045, 2.359292
6.110045, 2.359265
6.120045, 2.359290
6.130045, 2.359356
6.140046, 2.359301
6.150046, 2.359277
6.160046, 2.359337
6.170046, 2.359313
6.180047, 2.359251
6.190047, 2.359186
6.200047, 2.359168
6.210047, 2.359165
6.220047, 2.359163
6.230048, 2.359122
6.240048, 2.359138
6.250048, 2.359143
6.260048, 2.359174
6.270049, 2.359231
6.280049, 2.359224
6.290049, 2.359181
6.300049, 2.359211
6.310050, 2.359168
6.320050, 2.359121
6.330050, 2.359169
6.340050, 2.359194
6.350050, 2.359231
6.360051, 2.359230
6.370051, 2.359265
6.380051, 2.359275
6.390051, 2.359282
6.400052, 2.359287
6.410052, 2.359299
6.420052, 2.359293
6.430052, 2.359319
6.440053, 2.359370
6.450053, 2.359338
6.460053, 2.359346
6.470053, 2.359337
6.480053, 2.359394
6.490054, 2.359330
6.500054, 2.359270
6.510054, 2.359306
6.520054, 2.359317
6.530055, 2.359320
6.540055, 2.359311
6.550055, 2.359242
6.560055, 2.359189
6.570055, 2.359228
6.580056, 2.359255
6.590056, 2.359215
6.600056, 2.359184
6.610056, 2.359169
6.620057, 2.359151
6.630057, 2.359150
6.640057, 2.359147
6.650057, 2.359118
6.660058, 2.359118
6.670058, 2.359145
6.680058, 2.359139
6.690058, 2.359122
6.700058, 2.359188
6.710059, 2.359158
6.720059, 2.359211
6.730059, 2.359178
6.740059, 2.359228
6.750060, 2.359250
6.760060, 2.359240
6.770060, 2.359219
6.780060, 2.359208
6.790061, 2.359198
6.800061, 2.359173
6.810061, 2.359190
6.820061, 2.359159
6.830061, 2.359130
6.840062, 2.359179
6.850062, 2.359190
6.860062, 2.359156
6.870062, 2.359188
6.880063, 2.359187
6.890063, 2.359212
6.900063, 2.359217
6.910063, 2.359198
6.920063, 2.359235
6.930064, 2.359241
6.940064, 2.359254
6.950064, 2.359288
6.960064, 2.359329
6.970065, 2.359218
6.980065, 2.359247
6.990065, 2.359207
7.000065, 2.359211
7.010066, 2.359232
7.020066, 2.359226
7.030066, 2.359284
7.040066, 2.359289
7.050066, 2.359338
7.060067, 2.359350
7.070067, 2.359343
7.080067, 2.359377
7.090067, 2.359350
7.100068, 2.359315
7.110068, 2.359347
7.120068, 2.359376
7.130068, 2.359398
7.140069, 2.359433
7.150069, 2.359344
7.160069, 2.359332
7.170069, 2.359316
7.180069, 2.359293
7.190070, 2.359284
7.200070, 2.359268
7.210070, 2.359284
7.220070, 2.359258
7.230071, 2.359240
7.240071, 2.359278
7.250071, 2.359276
7.260071, 2.359366
7.270072, 2.359249
7.280072, 2.359236
7.290072, 2.359162
7.300072, 2.359160
7.310072, 2.359139
7.320073, 2.359174
7.330073, 2.359159
7.340073, 2.359168
7.350073, 2.359177
7.360074, 2.359221
7.370074, 2.359207
7.380074, 2.359217
7.390074, 2.359175
7.400074, 2.359223
7.410075, 2.359173
7.420075, 2.359074
7.430075, 2.359124
7.440075, 2.359002
7.450076, 2.359025
7.460076, 2.359044
7.470076, 2.358970
7.480076, 2.358936
7.490077, 2.358919
7.500077, 2.358856
7.510077, 2.358815
7.520077, 2.358862
7.530077, 2.358966
7.540078, 2.359039
7.550078, 2.359093
7.560078, 2.359014
7.570078, 2.359084
7.580079, 2.359070
7.590079, 2.359078
7.600079, 2.359012
7.610079, 2.358935
7.620080, 2.359012
7.630080, 2.358943
7.640080, 2.359038
7.650080, 2.358982
7.660080, 2.358953
7.670081, 2.358902
7.680081, 2.359001
7.690081, 2.359116
7.700081, 2.359051
7.710082, 2.359089
7.720082, 2.359124
7.730082, 2.359082
7.740082, 2.359115
7.750082, 2.359081
7.760083, 2.359138
7.770083, 2.359236
7.780083, 2.359165
7.790083, 2.359253
7.800084, 2.359099
7.810084, 2.359106
7.820084, 2.359037
7.830084, 2.359079
7.840085, 2.359088
7.850085, 2.358968
7.860085, 2.358856
7.870085, 2.358988
7.880085, 2.358788
7.890086, 2.358838
7.900086, 2.358840
7.910086, 2.358853
7.920086, 2.358845
7.930087, 2.358821
7.940087, 2.358844
7.950087, 2.358925
7.960087, 2.358763
7.970088, 2.358763
7.980088, 2.358685
7.990088, 2.358620
8.000088, 2.358639
8.010088, 2.358560
8.020088, 2.358371
8.030088, 2.358501
8.040089, 2.358445
8.050089, 2.358340
8.060089, 2.358400
8.070089, 2.358375
8.080090, 2.358445
8.090090, 2.358466
8.100090, 2.358427
8.110090, 2.358272
8.120090, 2.358423
8.130091, 2.358407
8.140091, 2.358499
8.150091, 2.358582
8.160091, 2.358574
8.170092, 2.358680
8.180092, 2.358585
8.190092, 2.358439
8.200092, 2.358400
8.210093, 2.358568
8.220093, 2.358348
8.230093, 2.358360
8.240093, 2.358334
8.250093, 2.358281
8.260094, 2.358371
8.270094, 2.358352
8.280094, 2.358112
8.290094, 2.357840
8.300095, 2.358012
8.310095, 2.357975
8.320095, 2.357914
8.330095, 2.358022
8.340096, 2.357972
8.350096, 2.357987
8.360096, 2.358170
8.370096, 2.358494
8.380096, 2.358291
8.390097, 2.358181
8.400097, 2.358196
8.410097, 2.358196
8.420097, 2.358246
8.430098, 2.358316
8.440098, 2.358284
8.450098, 2.358052
8.460098, 2.358167
8.470098, 2.358328
8.480099, 2.358228
8.490099, 2.358208
8.500099, 2.358278
8.510099, 2.358228
8.520100, 2.358266
8.530100, 2.358355
8.540100, 2.358495
8.550100, 2.358485
8.560101, 2.358550
8.570101, 2.358667
8.580101, 2.358681
8.590101, 2.358603
8.600101, 2.358629
8.610102, 2.358646
8.620102, 2.358527
8.630102, 2.358221
8.640102, 2.358374
8.650103, 2.358593
8.660103, 2.358602
8.670103, 2.358608
8.680103, 2.358680
8.690104, 2.358653
8.700104, 2.358681
8.710104, 2.358767
8.720104, 2.358938
8.730104, 2.359017
8.740105, 2.358892
8.750105, 2.358920
8.760105, 2.358972
8.770105, 2.358989
8.780106, 2.359020
8.790106, 2.359036
8.800106, 2.359217
8.810106, 2.359307
8.820107, 2.359219
8.830107, 2.359068
8.840107, 2.359034
8.850107, 2.359047
8.860107, 2.358970
8.870108, 2.358982
8.880108, 2.358942
8.890108, 2.359021
8.900108, 2.358998
8.910109, 2.358959
8.920109, 2.358991
8.930109, 2.359056
8.940109, 2.359095
8.950109, 2.359041
8.960110, 2.359105
8.970110, 2.358884
8.980110, 2.358965
8.990110, 2.359042
9.000111, 2.359045
9.010111, 2.359049
9.020111, 2.358980
9.030111, 2.359063
9.040112, 2.359040
9.050112, 2.358954
9.060112, 2.358796
9.070112, 2.358786
9.080112, 2.358852
9.090113, 2.358899
9.100113, 2.358898
9.110113, 2.358809
9.120113, 2.358794
9.130114, 2.358822
9.140114, 2.358908
9.150114, 2.358982
9.160114, 2.358892
9.170115, 2.358925
9.180115, 2.358948
9.190115, 2.358924
9.200115, 2.358875
9.210115, 2.358887
9.220116, 2.358844
9.230116, 2.358769
9.240116, 2.358871
9.250116, 2.358939
9.260117, 2.358906
9.270117, 2.358836
9.280117, 2.358865
9.290117, 2.358888
9.300117, 2.358863
9.310118, 2.358843
9.320118, 2.358857
9.330118, 2.358803
9.340118, 2.358761
9.350119, 2.358879
9.360119, 2.358900
9.370119, 2.358974
9.380119, 2.358947
9.390120, 2.358924
9.400120, 2.358979
9.410120, 2.358883
9.420120, 2.359060
9.430120, 2.359073
9.440121, 2.359076
9.450121, 2.359096
9.460121, 2.359091
9.470121, 2.359095
9.480122, 2.359131
9.490122, 2.359167
9.500122, 2.359184
9.510122, 2.359197
9.520123, 2.359141
9.530123, 2.359144
9.540123, 2.359134
9.550123, 2.359123
9.560123, 2.359115
9.570124, 2.359105
9.580124, 2.359144
9.590124, 2.359263
9.600124, 2.359230
9.610125, 2.359206
9.620125, 2.359251
9.630125, 2.359248
9.640125, 2.359235
9.650126, 2.359236
9.660126, 2.359393
9.670126, 2.359412
9.680126, 2.359400
9.690126, 2.359366
9.700127, 2.359384
9.710127, 2.359352
9.720127, 2.359395
9.730127, 2.359446
9.740128, 2.359400
9.750128, 2.359286
9.760128, 2.359288
9.770128, 2.359321
9.780128, 2.359317
9.790129, 2.359323
9.800129, 2.359321
9.810129, 2.359288
9.820129, 2.359155
9.830130, 2.359137
9.840130, 2.359138
9.850130, 2.359118
9.860130, 2.359112
9.870131, 2.359188
9.880131, 2.359244
9.890131, 2.359257
9.900131, 2.359271
9.910131, 2.359283
9.920132, 2.359251
9.930132, 2.359249
9.940132, 2.359309
9.950132, 2.359311
9.960133, 2.359334
9.970133, 2.359370
9.980133, 2.359445
9.990133, 2.359461
10.000134, 2.359479
10.010134, 2.359377
10.020134, 2.359384
10.030134, 2.359389
10.040134, 2.359370
10.050135, 2.359361
10.060135, 2.359346
10.070135, 2.359289
10.080135, 2.359214
10.090136, 2.359357
10.100136, 2.359399
10.110136, 2.359309
10.120136, 2.359349
10.130136, 2.359302
10.140137, 2.359369
10.150137, 2.359331
10.160137, 2.359307
10.170137, 2.359249
10.180138, 2.359213
10.190138, 2.359231
10.200138, 2.359209
10.210138, 2.359204
10.220139, 2.359149
10.230139, 2.359199
10.240139, 2.359132
10.250139, 2.359080
10.260139, 2.359078
10.270140, 2.359069
10.280140, 2.358974
10.290140, 2.358946
10.300140, 2.358906
10.310141, 2.358901
10.320141, 2.358882
10.330141, 2.358859
10.340141, 2.358897
10.350142, 2.359014
10.360142, 2.358924
10.370142, 2.358918
10.380142, 2.358917
10.390142, 2.358924
10.400143, 2.358864
10.410143, 2.358881
10.420143, 2.358838
10.430143, 2.359002
10.440144, 2.358973
10.450144, 2.358955
10.460144, 2.358894
10.470144, 2.358964
10.480145, 2.358962
10.490145, 2.359005
10.500145, 2.358997
10.510145, 2.358985
10.520145, 2.359016
10.530146, 2.358952
10.540146, 2.358881
10.550146, 2.358869
10.560146, 2.358906
10.570147, 2.358817
10.580147, 2.358824
10.590147, 2.358821
10.600147, 2.358841
10.610147, 2.358867
10.620148, 2.358774
10.630148, 2.358791
10.640148, 2.358732
10.650148, 2.358732
10.660149, 2.358657
10.670149, 2.358611
10.680149, 2.358726
10.690149, 2.358601
10.700150, 2.358621
10.710150, 2.358558
10.720150, 2.358589
10.730150, 2.358457
10.740150, 2.358521
10.750151, 2.358451
10.760151, 2.358485
10.770151, 2.358409
10.780151, 2.358302
10.790152, 2.358295
10.800152, 2.358227
10.810152, 2.358177
10.820152, 2.358107
10.830153, 2.358107
10.840153, 2.358184
10.850153, 2.358127
10.860153, 2.358267
10.870153, 2.358195
10.880154, 2.358085
10.890154, 2.358160
10.900154, 2.358088
10.910154, 2.358087
10.920155, 2.358005
10.930155, 2.357947
10.940155, 2.357810
10.950155, 2.357888
10.960155, 2.358059
10.970156, 2.358026
10.980156, 2.358104
10.990156, 2.358069
11.000156, 2.358214
11.010157, 2.358136
11.020157, 2.357977
11.030157, 2.358163
11.040157, 2.358345
11.050158, 2.358278
11.060158, 2.358548
11.070158, 2.358455
11.080158, 2.358637
11.090158, 2.358608
11.100159, 2.358668
11.110159, 2.358724
11.120159, 2.358509
11.130159, 2.358501
11.140160, 2.358425
11.150160, 2.358339
11.160160, 2.358396
11.170160, 2.358248
11.180161, 2.358441
11.190161, 2.358528
11.200161, 2.358484
11.210161, 2.358577
11.220161, 2.358582
11.230162, 2.358565
11.240162, 2.358547
11.250162, 2.358538
11.260162, 2.358582
11.270163, 2.358588
11.280163, 2.358555
11.290163, 2.358620
11.300163, 2.358685
11.310163, 2.358675
11.320164, 2.358651
11.330164, 2.358650
11.340164, 2.358654
11.350164, 2.358707
11.360165, 2.358659
11.370165, 2.358696
11.380165, 2.358742
11.390165, 2.358685
11.400166, 2.358718
11.410166, 2.358753
11.420166, 2.358666
11.430166, 2.358664
11.440166, 2.358598
11.450167, 2.358612
11.460167, 2.358514
11.470167, 2.358516
11.480167, 2.358500
11.490168, 2.358428
11.500168, 2.358516
11.510168, 2.358505
11.520168, 2.358626
11.530169, 2.358514
11.540169, 2.358526
11.550169, 2.358518
11.560169, 2.358535
11.570169, 2.358524
11.580170, 2.358519
11.590170, 2.358597
11.600170, 2.358571
11.610170, 2.358485
11.620171, 2.358425
11.630171, 2.358411
11.640171, 2.358422
11.650171, 2.358336
11.660172, 2.358366
11.670172, 2.358340
11.680172, 2.358326
11.690172, 2.358331
11.700172, 2.358353
11.710173, 2.358383
11.720173, 2.358371
11.730173, 2.358472
11.740173, 2.358544
11.750174, 2.358494
11.760174, 2.358557
11.770174, 2.358498
11.780174, 2.358495
11.790174, 2.358531
11.800175, 2.358530
11.810175, 2.358538
11.820175, 2.358528
11.830175, 2.358474
11.840176, 2.358416
11.850176, 2.358457
11.860176, 2.358433
11.870176, 2.358401
11.880177, 2.358423
11.890177, 2.358466
11.900177, 2.358421
11.910177, 2.358542
11.920177, 2.358597
11.930178, 2.358554
11.940178, 2.358524
11.950178, 2.358608
11.960178, 2.358649
11.970179, 2.358706
11.980179, 2.358666
11.990179, 2.358747
12.000179, 2.358730
12.010180, 2.358709
12.020180, 2.358714
12.030180, 2.358670
12.040180, 2.358684
12.050180, 2.358708
12.060181, 2.358657
12.070181, 2.358730
12.080181, 2.358662
12.090181, 2.358749
12.100182, 2.358723
12.110182, 2.358737
12.120182, 2.358742
12.130182, 2.358752
12.140182, 2.358812
12.150183, 2.358778
12.160183, 2.358762
12.170183, 2.358788
12.180183, 2.358781
12.190184, 2.358855
12.200184, 2.358840
12.210184, 2.358879
12.220184, 2.358906
12.230185, 2.358896
12.240185, 2.358947
12.250185, 2.358983
12.260185, 2.358900
12.270185, 2.358902
12.280186, 2.358969
12.290186, 2.358886
12.300186, 2.358944
12.310186, 2.359025
12.320187, 2.359003
12.330187, 2.359007
12.340187, 2.359046
12.350187, 2.359072
12.360188, 2.359096
12.370188, 2.359030
12.380188, 2.359034
12.390188, 2.359089
12.400188, 2.358962
12.410189, 2.358959
12.420189, 2.359007
12.430189, 2.358888
12.440189, 2.358946
12.450190, 2.358963
12.460190, 2.359039
12.470190, 2.359105
12.480190, 2.358998
12.490191, 2.358964
12.500191, 2.359010
12.510191, 2.358991
12.520191, 2.358911
12.530191, 2.358922
12.540192, 2.358878
12.550192, 2.358889
12.560192, 2.358957
12.570192, 2.359023
12.580193, 2.359002
12.590193, 2.359064
12.600193, 2.359052
12.610193, 2.359011
12.620193, 2.359027
12.630194, 2.358999
12.640194, 2.358974
12.650194, 2.359058
12.660194, 2.359126
12.670195, 2.359050
12.680195, 2.359095
12.690195, 2.359190
12.700195, 2.359160
12.710196, 2.359139
12.720196, 2.359137
