t, ur
2.919998, 8.135498
2.929998, 7.626343
2.939998, 8.137329
2.949998, 7.625244
2.959998, 8.136475
2.969998, 7.625244
2.979998, 7.625488
2.989998, 7.625488
2.999998, 7.625488
3.009998, 7.624512
3.019998, 8.135986
3.029998, 8.136230
3.039998, 8.135498
3.049998, 7.626099
3.059998, 8.137329
3.069998, 7.625000
3.079998, 8.136230
3.089998, 7.626099
3.099998, 8.136475
3.109998, 7.625488
3.119998, 8.137085
3.129997, 8.135742
3.139997, 8.135986
3.149997, 8.137085
3.159997, 8.136719
3.169997, 7.625000
3.179997, 8.136719
3.189997, 7.625000
3.199997, 8.135986
3.209997, 7.113403
3.219997, 8.135132
3.229997, 7.625732
3.239997, 8.137085
3.249997, 7.625244
3.259997, 8.647339
3.269997, 7.624512
3.279997, 7.624756
3.289997, 7.625488
3.299997, 8.647583
3.309997, 7.626099
3.319997, 8.647583
3.329997, 7.625732
3.339997, 7.625244
3.349997, 8.135742
3.359997, 8.135986
3.369997, 7.625488
3.379997, 8.646606
3.389997, 7.626343
3.399997, 8.137085
3.409997, 10.692139
3.419997, 10.691650
3.429997, 7.624512
3.439997, 7.624756
3.449997, 7.624756
3.459997, 7.624146
3.469997, 7.625732
3.479997, 10.179443
3.489997, 10.692993
3.499997, 11.202881
3.509997, 9.669922
3.519997, 10.691895
3.529997, 7.625488
3.539997, 8.136719
3.549997, 9.668945
3.559997, 10.691162
3.569997, 10.180298
3.579997, 10.179810
3.589997, 10.181396
3.599997, 11.202148
3.609997, 10.691895
3.619997, 10.691895
3.629997, 10.692749
3.639997, 10.692749
3.649997, 10.180542
3.659997, 10.692505
3.669997, 10.179199
3.679997, 10.180542
3.689997, 10.180054
3.699997, 11.202148
3.709997, 10.180542
3.719997, 10.690308
3.729997, 9.669434
3.739997, 10.691406
3.749997, 10.181641
3.759997, 10.691895
3.769997, 10.181396
3.779997, 10.691650
3.789997, 10.182129
3.799997, 10.691895
3.809997, 10.181396
3.819997, 10.692139
3.829997, 9.670288
3.839997, 11.204224
3.849997, 10.690918
3.859997, 10.692749
3.869997, 10.179810
3.879997, 11.203491
3.889997, 10.180054
3.899997, 11.202637
3.909997, 9.668945
3.919997, 10.180054
3.929997, 10.180298
3.939997, 10.179810
3.949997, 10.691650
3.959997, 11.202637
3.969997, 12.735901
3.979997, 13.757751
3.989997, 12.735657
3.999997, 13.246399
4.009997, 10.180054
4.019997, 10.691162
4.029997, 13.246948
4.039998, 12.735107
4.049998, 10.180298
4.059998, 10.691650
4.069998, 13.246399
4.079998, 13.245911
4.089999, 12.735352
4.099999, 13.757202
4.109999, 12.736694
4.119999, 13.246704
4.130000, 12.736206
4.140000, 13.757751
4.150000, 13.246704
4.160000, 13.246399
4.170001, 13.245911
4.180001, 13.246948
4.190001, 13.757446
4.200001, 13.246704
4.210001, 12.735657
4.220002, 13.246704
4.230002, 12.735901
4.240002, 13.246948
4.250002, 12.735352
4.260003, 13.247498
4.270003, 12.735901
4.280003, 13.246948
4.290003, 12.225342
4.300004, 12.736206
4.310004, 12.736206
4.320004, 13.247253
4.330004, 12.737000
4.340004, 13.758789
4.350005, 12.736694
4.360005, 12.735657
4.370005, 13.247742
4.380005, 13.246704
4.390006, 13.247253
4.400006, 13.757751
4.410006, 12.735657
4.420006, 13.246399
4.430007, 12.735107
4.440007, 12.736450
4.450007, 12.735107
4.460007, 12.735901
4.470007, 13.248047
4.480008, 12.736450
4.490008, 13.246704
4.500008, 13.247253
4.510008, 13.247253
4.520009, 12.224792
4.530009, 13.248291
4.540009, 13.248047
4.550009, 13.246399
4.560009, 13.246704
4.570010, 13.246948
4.580010, 13.758545
4.590010, 12.735901
4.600010, 13.246704
4.610011, 13.757996
4.620011, 13.246399
4.630011, 13.247253
4.640011, 13.246155
4.650012, 13.246155
4.660012, 13.757751
4.670012, 12.735352
4.680012, 13.247498
4.690012, 12.735657
4.700013, 13.246948
4.710013, 13.247498
4.720013, 12.225098
4.730013, 13.758301
4.740014, 13.247498
4.750014, 13.245911
4.760014, 12.735657
4.770014, 12.736206
4.780015, 13.758301
4.790015, 15.802307
4.800015, 15.290405
4.810015, 13.757996
4.820015, 16.823853
4.830016, 15.290955
4.840016, 15.802612
4.850016, 15.801758
4.860016, 16.313660
4.870017, 12.736694
4.880017, 16.313354
4.890017, 15.802612
4.900017, 13.247253
4.910017, 16.315247
4.920018, 15.803650
4.930018, 15.804199
4.940018, 16.314148
4.950018, 15.803650
4.960019, 16.314148
4.970019, 15.803101
4.980019, 16.314453
4.990019, 14.780945
5.000020, 16.313904
5.010020, 15.803101
5.020020, 16.313904
5.030020, 15.291504
5.040020, 15.802856
5.050021, 15.802307
5.060021, 15.802856
5.070021, 15.802856
5.080021, 15.803406
5.090022, 15.802612
5.100022, 16.313660
5.110022, 15.292297
5.120022, 15.803101
5.130023, 16.313904
5.140023, 16.313660
5.150023, 15.802856
5.160023, 16.313904
5.170023, 15.290955
5.180024, 14.269104
5.190024, 15.802612
5.200024, 15.291504
5.210024, 15.290955
5.220025, 15.291199
5.230025, 15.291992
5.240025, 16.313904
5.250025, 15.802612
5.260026, 14.780457
5.270026, 17.846558
5.280026, 16.313904
5.290026, 15.290955
5.300026, 16.313660
5.310027, 17.847351
5.320027, 18.358398
5.330027, 17.845520
5.340027, 15.290649
5.350028, 18.357361
5.360028, 18.869263
5.370028, 17.846313
5.380028, 16.313354
5.390028, 17.846863
5.400029, 18.357910
5.410029, 17.846863
5.420029, 16.313354
5.430029, 18.357605
5.440030, 18.357910
5.450030, 18.356812
5.460030, 18.357361
5.470030, 17.846008
5.480031, 18.357910
5.490031, 18.868713
5.500031, 18.869263
5.510031, 17.847351
5.520031, 19.380554
5.530032, 18.356812
5.540032, 17.334961
5.550032, 18.357605
5.560032, 18.357605
5.570033, 17.846558
5.580033, 19.379211
5.590033, 18.868713
5.600033, 18.358154
5.610034, 17.846863
5.620034, 18.357361
5.630034, 17.847351
5.640034, 17.847656
5.650034, 18.357910
5.660035, 18.868713
5.670035, 18.357910
5.680035, 18.356812
5.690035, 17.846313
5.700036, 18.358154
5.710036, 18.358398
5.720036, 18.869019
5.730036, 17.846558
5.740036, 18.869263
5.750037, 18.358398
5.760037, 18.357605
5.770037, 18.357056
5.780037, 18.357361
5.790038, 17.847351
5.800038, 19.891357
5.810038, 18.357605
5.820038, 17.846558
5.830039, 20.912964
5.840039, 18.357605
5.850039, 18.357605
5.860039, 17.336060
5.870039, 20.913269
5.880040, 21.424805
5.890040, 18.357605
5.900040, 21.424316
5.910040, 17.846558
5.920041, 18.357910
5.930041, 18.357605
5.940041, 20.913513
5.950041, 21.424561
5.960042, 21.424316
5.970042, 20.912170
5.980042, 20.912964
5.990042, 21.934875
6.000042, 21.424561
6.010043, 20.913269
6.020043, 19.891357
6.030043, 18.358398
6.040043, 18.357605
6.050044, 20.914062
6.060044, 21.423767
6.070044, 20.913513
6.080044, 21.424561
6.090044, 20.912720
6.100045, 21.424011
6.110045, 18.357056
6.120045, 21.424011
6.130045, 20.914307
6.140046, 20.911926
6.150046, 20.913757
6.160046, 21.425110
6.170046, 20.401123
6.180047, 20.912964
6.190047, 20.914062
6.200047, 20.913757
6.210047, 20.402710
6.220047, 21.424011
6.230048, 20.912964
6.240048, 21.424561
6.250048, 20.912964
6.260048, 21.424011
6.270049, 20.912964
6.280049, 21.424561
6.290049, 20.401672
6.300049, 20.913757
6.310050, 20.912415
6.320050, 21.423462
6.330050, 20.913513
6.340050, 21.935913
6.350050, 20.912964
6.360051, 21.934875
6.370051, 20.913269
6.380051, 21.423462
6.390051, 23.468872
6.400052, 23.979919
6.410052, 21.424316
6.420052, 21.424805
6.430052, 23.468872
6.440053, 23.979675
6.450053, 20.401917
6.460053, 21.423767
6.470053, 20.913757
6.480053, 20.913513
6.490054, 23.467773
6.500054, 23.979126
6.510054, 23.979126
6.520054, 21.424561
6.530055, 23.979675
6.540055, 23.468079
6.550055, 20.913269
6.560055, 20.912170
6.570055, 23.468628
6.580056, 23.979675
6.590056, 22.958008
6.600056, 23.468323
6.610056, 23.979919
6.620057, 24.490173
6.630057, 23.468628
6.640057, 23.468079
6.650057, 20.914551
6.660058, 23.979675
6.670058, 23.468628
6.680058, 23.978577
6.690058, 23.467285
6.700058, 23.978821
6.710059, 20.401917
6.720059, 20.912964
6.730059, 22.956665
6.740059, 23.980469
6.750060, 23.469421
6.760060, 23.469421
6.770060, 23.468628
6.780060, 22.957520
6.790061, 23.467529
6.800061, 24.490723
6.810061, 23.468079
6.820061, 23.468079
6.830061, 23.468323
6.840062, 23.469116
6.850062, 23.468628
6.860062, 23.979370
6.870062, 23.467773
6.880063, 23.978577
6.890063, 22.957214
6.900063, 23.468628
6.910063, 22.956970
6.920063, 22.956970
6.930064, 23.979919
6.940064, 23.468628
6.950064, 23.468323
6.960064, 23.979370
6.970065, 26.024170
6.980065, 26.023621
6.990065, 23.468079
7.000065, 24.490173
7.010066, 23.468872
7.020066, 23.468323
7.030066, 23.979370
7.040066, 24.490967
7.050066, 23.468628
7.060067, 23.979370
7.070067, 23.468628
7.080067, 23.979675
7.090067, 24.490967
7.100068, 24.489868
7.110068, 23.468079
7.120068, 23.979126
7.130068, 23.468323
7.140069, 23.979675
7.150069, 23.469421
7.160069, 24.490967
7.170069, 23.468323
7.180069, 23.979126
7.190070, 22.957764
7.200070, 23.469116
7.210070, 25.001831
7.220070, 23.469910
7.230071, 23.468079
7.240071, 23.468079
7.250071, 23.468628
7.260071, 23.979370
7.270072, 23.979370
7.280072, 23.979675
7.290072, 23.978821
7.300072, 23.978333
7.310072, 26.023071
