t, phi
3.219997, 2.360297
3.229997, 2.360268
3.239997, 2.360322
3.249997, 2.360322
3.259997, 2.360308
3.269997, 2.360350
3.279997, 2.360407
3.289997, 2.360401
3.299997, 2.360345
3.309997, 2.360421
3.319997, 2.360346
3.329997, 2.360345
3.339997, 2.360322
3.349997, 2.360286
3.359997, 2.360351
3.369997, 2.360361
3.379997, 2.360370
3.389997, 2.360363
3.399997, 2.360426
3.409997, 2.360394
3.419997, 2.360443
3.429997, 2.360332
3.439997, 2.360360
3.449997, 2.360304
3.459997, 2.360278
3.469997, 2.360260
3.479997, 2.360333
3.489997, 2.360277
3.499997, 2.360335
3.509997, 2.360303
3.519997, 2.360312
3.529997, 2.360313
3.539997, 2.360365
3.549997, 2.360343
3.559997, 2.360334
3.569997, 2.360390
3.579997, 2.360223
3.589997, 2.360355
3.599997, 2.360270
3.609997, 2.360276
3.619997, 2.360226
3.629997, 2.360273
3.639997, 2.360266
3.649997, 2.360295
3.659997, 2.360440
3.669997, 2.360462
3.679997, 2.360571
3.689997, 2.360597
3.699997, 2.360526
3.709997, 2.360594
3.719997, 2.360584
3.729997, 2.360636
3.739997, 2.360655
3.749997, 2.360349
3.759997, 2.360470
3.769997, 2.360433
3.779997, 2.360428
3.789997, 2.360459
3.799997, 2.360411
3.809997, 2.360503
3.819997, 2.360461
3.829997, 2.360182
3.839997, 2.360299
3.849997, 2.360397
3.859997, 2.360348
3.869997, 2.360298
3.879997, 2.360248
3.889997, 2.360210
3.899997, 2.360182
3.909997, 2.360106
3.919997, 2.359741
3.929997, 2.359694
3.939997, 2.359744
3.949997, 2.359751
3.959997, 2.359723
3.969997, 2.359738
3.979997, 2.359747
3.989997, 2.359827
3.999997, 2.360072
4.009997, 2.360279
4.019997, 2.360251
4.029997, 2.360234
4.039998, 2.360239
4.049998, 2.360220
4.059998, 2.360275
4.069998, 2.360306
4.079998, 2.360221
4.089999, 2.360448
4.099999, 2.360399
4.109999, 2.360358
4.119999, 2.360350
4.130000, 2.360310
4.140000, 2.360373
4.150000, 2.360340
4.160000, 2.360375
4.170001, 2.360410
4.180001, 2.360414
4.190001, 2.360356
4.200001, 2.360419
4.210001, 2.360338
4.220002, 2.360240
4.230002, 2.360338
4.240002, 2.360353
4.250002, 2.360337
4.260003, 2.360256
4.270003, 2.360178
4.280003, 2.360157
4.290003, 2.360163
4.300004, 2.360187
4.310004, 2.360172
4.320004, 2.360246
4.330004, 2.360233
4.340004, 2.360265
4.350005, 2.360215
4.360005, 2.360183
4.370005, 2.360151
4.380005, 2.360194
4.390006, 2.360134
4.400006, 2.360119
4.410006, 2.360114
4.420006, 2.360090
4.430007, 2.360122
4.440007, 2.360184
4.450007, 2.360154
4.460007, 2.360037
4.470007, 2.360048
4.480008, 2.360071
4.490008, 2.360053
4.500008, 2.360058
4.510008, 2.360055
4.520009, 2.359869
4.530009, 2.359845
4.540009, 2.359856
4.550009, 2.359852
4.560009, 2.359812
4.570010, 2.359818
4.580010, 2.359789
4.590010, 2.359822
4.600010, 2.359957
4.610011, 2.359946
4.620011, 2.359919
4.630011, 2.359982
4.640011, 2.360003
4.650012, 2.360033
4.660012, 2.360098
4.670012, 2.360089
4.680012, 2.360105
4.690012, 2.360124
4.700013, 2.360060
4.710013, 2.360139
4.720013, 2.360138
4.730013, 2.360163
4.740014, 2.360130
4.750014, 2.360138
4.760014, 2.360184
4.770014, 2.360221
4.780015, 2.360327
4.790015, 2.360374
4.800015, 2.360289
4.810015, 2.360349
4.820015, 2.360313
4.830016, 2.360301
4.840016, 2.360369
4.850016, 2.360249
4.860016, 2.360029
4.870017, 2.360125
4.880017, 2.360035
4.890017, 2.360067
4.900017, 2.360043
4.910017, 2.360030
4.920018, 2.359969
4.930018, 2.359884
4.940018, 2.359884
4.950018, 2.360061
4.960019, 2.359825
4.970019, 2.359753
4.980019, 2.359801
4.990019, 2.359753
5.000020, 2.359785
5.010020, 2.359741
5.020020, 2.359860
5.030020, 2.359754
5.040020, 2.359747
5.050021, 2.359812
5.060021, 2.359862
5.070021, 2.359871
5.080021, 2.359822
5.090022, 2.359817
5.100022, 2.359797
5.110022, 2.359775
5.120022, 2.359784
5.130023, 2.359795
5.140023, 2.359818
5.150023, 2.359747
5.160023, 2.359741
5.170023, 2.359706
5.180024, 2.359723
5.190024, 2.359725
5.200024, 2.359724
5.210024, 2.359744
5.220025, 2.359750
5.230025, 2.359717
5.240025, 2.359795
5.250025, 2.359825
5.260026, 2.359817
5.270026, 2.359827
5.280026, 2.359805
5.290026, 2.359837
5.300026, 2.359831
5.310027, 2.359828
5.320027, 2.359833
5.330027, 2.359811
5.340027, 2.359803
5.350028, 2.359831
5.360028, 2.359837
5.370028, 2.359818
5.380028, 2.359815
5.390028, 2.359864
5.400029, 2.359893
5.410029, 2.359908
5.420029, 2.359887
5.430029, 2.359812
5.440030, 2.359722
5.450030, 2.359716
5.460030, 2.359790
5.470030, 2.359783
5.480031, 2.359766
5.490031, 2.359832
5.500031, 2.359837
5.510031, 2.359849
5.520031, 2.359843
5.530032, 2.359834
5.540032, 2.359859
5.550032, 2.359904
5.560032, 2.359958
5.570033, 2.359877
5.580033, 2.359864
5.590033, 2.359960
5.600033, 2.359969
5.610034, 2.359883
5.620034, 2.359805
5.630034, 2.359801
5.640034, 2.359833
5.650034, 2.359870
5.660035, 2.359850
5.670035, 2.359770
5.680035, 2.359771
5.690035, 2.359860
5.700036, 2.359838
5.710036, 2.359838
5.720036, 2.359873
5.730036, 2.359873
5.740036, 2.359898
5.750037, 2.359936
5.760037, 2.359919
5.770037, 2.359854
5.780037, 2.359868
5.790038, 2.359879
5.800038, 2.359823
5.810038, 2.359789
5.820038, 2.359848
5.830039, 2.359813
5.840039, 2.359801
5.850039, 2.359852
5.860039, 2.359833
5.870039, 2.359796
5.880040, 2.359826
5.890040, 2.359830
5.900040, 2.359744
5.910040, 2.359844
5.920041, 2.359867
5.930041, 2.359821
5.940041, 2.359800
5.950041, 2.359695
5.960042, 2.359682
5.970042, 2.359735
5.980042, 2.359667
5.990042, 2.359716
6.000042, 2.359752
6.010043, 2.359735
6.020043, 2.359623
6.030043, 2.359658
6.040043, 2.359659
6.050044, 2.359650
6.060044, 2.359703
6.070044, 2.359661
6.080044, 2.359614
6.090044, 2.359674
6.100045, 2.359697
6.110045, 2.359641
6.120045, 2.359634
6.130045, 2.359653
6.140046, 2.359520
6.150046, 2.359582
6.160046, 2.359493
6.170046, 2.359550
6.180047, 2.359591
6.190047, 2.359546
6.200047, 2.359507
6.210047, 2.359462
6.220047, 2.359442
6.230048, 2.359451
6.240048, 2.359516
6.250048, 2.359462
6.260048, 2.359447
6.270049, 2.359440
6.280049, 2.359431
6.290049, 2.359412
6.300049, 2.359392
6.310050, 2.359278
6.320050, 2.359260
6.330050, 2.359231
6.340050, 2.359236
6.350050, 2.359245
6.360051, 2.359294
6.370051, 2.359235
6.380051, 2.359242
6.390051, 2.359234
6.400052, 2.359187
6.410052, 2.359211
6.420052, 2.359226
6.430052, 2.359254
6.440053, 2.359266
6.450053, 2.359316
6.460053, 2.359262
6.470053, 2.359359
6.480053, 2.359403
6.490054, 2.359456
6.500054, 2.359461
6.510054, 2.359411
6.520054, 2.359392
6.530055, 2.359385
6.540055, 2.359383
6.550055, 2.359362
6.560055, 2.359341
6.570055, 2.359381
6.580056, 2.359407
6.590056, 2.359327
6.600056, 2.359295
6.610056, 2.359356
6.620057, 2.359458
6.630057, 2.359492
6.640057, 2.359517
6.650057, 2.359591
6.660058, 2.359668
6.670058, 2.359630
6.680058, 2.359592
6.690058, 2.359589
6.700058, 2.359623
6.710059, 2.359686
6.720059, 2.359646
6.730059, 2.359634
6.740059, 2.359618
6.750060, 2.359556
6.760060, 2.359536
6.770060, 2.359569
6.780060, 2.359681
6.790061, 2.359664
6.800061, 2.359606
6.810061, 2.359674
6.820061, 2.359746
6.830061, 2.359676
6.840062, 2.359642
6.850062, 2.359643
6.860062, 2.359639
6.870062, 2.359665
6.880063, 2.359672
6.890063, 2.359764
6.900063, 2.359846
6.910063, 2.359752
6.920063, 2.359729
6.930064, 2.359721
6.940064, 2.359699
6.950064, 2.359684
6.960064, 2.359716
6.970065, 2.359695
6.980065, 2.359734
6.990065, 2.359693
7.000065, 2.359639
7.010066, 2.359587
7.020066, 2.359620
7.030066, 2.359584
7.040066, 2.359572
7.050066, 2.359583
7.060067, 2.359526
7.070067, 2.359469
7.080067, 2.359516
7.090067, 2.359585
7.100068, 2.359623
7.110068, 2.359577
7.120068, 2.359554
7.130068, 2.359546
7.140069, 2.359514
7.150069, 2.359548
7.160069, 2.359595
7.170069, 2.359647
7.180069, 2.359598
7.190070, 2.359592
7.200070, 2.359677
7.210070, 2.359590
7.220070, 2.359543
7.230071, 2.359580
7.240071, 2.359592
7.250071, 2.359571
7.260071, 2.359518
7.270072, 2.359594
7.280072, 2.359584
7.290072, 2.359510
7.300072, 2.359484
7.310072, 2.359464
7.320073, 2.359498
7.330073, 2.359487
7.340073, 2.359469
7.350073, 2.359509
7.360074, 2.359519
7.370074, 2.359444
7.380074, 2.359529
7.390074, 2.359488
7.400074, 2.359413
7.410075, 2.359446
7.420075, 2.359483
7.430075, 2.359395
7.440075, 2.359342
7.450076, 2.359424
7.460076, 2.359499
7.470076, 2.359509
7.480076, 2.359407
7.490077, 2.359469
7.500077, 2.359483
7.510077, 2.359411
7.520077, 2.359405
7.530077, 2.359410
7.540078, 2.359362
7.550078, 2.359381
7.560078, 2.359393
7.570078, 2.359372
7.580079, 2.359308
7.590079, 2.359401
7.600079, 2.359462
7.610079, 2.359383
7.620080, 2.359329
7.630080, 2.359446
7.640080, 2.359542
7.650080, 2.359457
7.660080, 2.359486
7.670081, 2.359499
7.680081, 2.359491
7.690081, 2.359470
7.700081, 2.359470
7.710082, 2.359505
7.720082, 2.359504
7.730082, 2.359519
7.740082, 2.359638
7.750082, 2.359606
7.760083, 2.359516
7.770083, 2.359612
7.780083, 2.359687
7.790083, 2.359571
7.800084, 2.359564
7.810084, 2.359553
7.820084, 2.359503
7.830084, 2.359516
7.840085, 2.359602
7.850085, 2.359544
7.860085, 2.359474
7.870085, 2.359667
7.880085, 2.359753
7.890086, 2.359684
7.900086, 2.359683
7.910086, 2.359751
7.920086, 2.359760
7.930087, 2.359718
7.940087, 2.359812
7.950087, 2.359830
7.960087, 2.359697
7.970088, 2.359764
7.980088, 2.359873
7.990088, 2.359798
8.000088, 2.359755
8.010088, 2.359823
8.020088, 2.359803
8.030088, 2.359780
8.040089, 2.359806
8.050089, 2.359755
8.060089, 2.359690
8.070089, 2.359767
8.080090, 2.359767
8.090090, 2.359601
8.100090, 2.359554
8.110090, 2.359587
8.120090, 2.359583
8.130091, 2.359488
8.140091, 2.359510
8.150091, 2.359427
8.160091, 2.359323
8.170092, 2.359432
8.180092, 2.359490
8.190092, 2.359386
8.200092, 2.359361
8.210093, 2.359450
8.220093, 2.359405
8.230093, 2.359383
8.240093, 2.359365
8.250093, 2.359281
8.260094, 2.359215
8.270094, 2.359323
8.280094, 2.359421
8.290094, 2.359366
8.300095, 2.359297
8.310095, 2.359319
8.320095, 2.359267
8.330095, 2.359274
8.340096, 2.359358
8.350096, 2.359264
8.360096, 2.359194
8.370096, 2.359210
8.380096, 2.359159
8.390097, 2.359201
8.400097, 2.359262
8.410097, 2.359199
8.420097, 2.359106
8.430098, 2.359243
8.440098, 2.359287
8.450098, 2.359260
8.460098, 2.359302
8.470098, 2.359264
8.480099, 2.359182
8.490099, 2.359220
8.500099, 2.359298
8.510099, 2.359237
8.520100, 2.359293
8.530100, 2.359291
8.540100, 2.359259
8.550100, 2.359338
8.560101, 2.359497
8.570101, 2.359386
8.580101, 2.359351
8.590101, 2.359427
8.600101, 2.359406
8.610102, 2.359520
8.620102, 2.359629
8.630102, 2.359543
8.640102, 2.359483
8.650103, 2.359613
8.660103, 2.359560
8.670103, 2.359539
8.680103, 2.359585
8.690104, 2.359454
8.700104, 2.359372
8.710104, 2.359506
8.720104, 2.359527
8.730104, 2.359525
8.740105, 2.359642
8.750105, 2.359583
8.760105, 2.359599
8.770105, 2.359693
8.780106, 2.359734
8.790106, 2.359704
8.800106, 2.359754
8.810106, 2.359684
8.820107, 2.359557
8.830107, 2.359622
8.840107, 2.359668
8.850107, 2.359661
8.860107, 2.359725
8.870108, 2.359642
8.880108, 2.359579
8.890108, 2.359663
8.900108, 2.359704
8.910109, 2.359613
8.920109, 2.359680
8.930109, 2.359600
8.940109, 2.359594
8.950109, 2.359660
8.960110, 2.359753
8.970110, 2.359734
8.980110, 2.359806
8.990110, 2.359721
9.000111, 2.359643
9.010111, 2.359705
9.020111, 2.359729
9.030111, 2.359707
9.040112, 2.359841
9.050112, 2.359784
9.060112, 2.359800
9.070112, 2.359931
9.080112, 2.359940
9.090113, 2.359895
9.100113, 2.359931
9.110113, 2.359859
9.120113, 2.359851
9.130114, 2.359884
9.140114, 2.359866
9.150114, 2.359864
9.160114, 2.359876
9.170115, 2.359766
9.180115, 2.359725
9.190115, 2.359715
9.200115, 2.359717
9.210115, 2.359721
9.220116, 2.359828
9.230116, 2.359732
9.240116, 2.359761
9.250116, 2.359793
9.260117, 2.359675
9.270117, 2.359759
9.280117, 2.359751
9.290117, 2.359852
9.300117, 2.359907
9.310118, 2.359807
9.320118, 2.359707
9.330118, 2.359752
9.340118, 2.359655
9.350119, 2.359717
9.360119, 2.359793
9.370119, 2.359695
9.380119, 2.359661
9.390120, 2.359727
9.400120, 2.359621
9.410120, 2.359703
9.420120, 2.359769
9.430120, 2.359779
9.440121, 2.359805
9.450121, 2.359799
9.460121, 2.359720
9.470121, 2.359827
9.480122, 2.359814
9.490122, 2.359861
9.500122, 2.359895
9.510122, 2.359817
9.520123, 2.359846
9.530123, 2.359909
9.540123, 2.359912
9.550123, 2.359915
9.560123, 2.359885
9.570124, 2.359870
9.580124, 2.359951
9.590124, 2.359904
9.600124, 2.359810
9.610125, 2.359721
9.620125, 2.359693
9.630125, 2.359634
9.640125, 2.359757
9.650126, 2.359703
9.660126, 2.359643
9.670126, 2.359633
9.680126, 2.359655
9.690126, 2.359723
9.700127, 2.359793
9.710127, 2.359771
9.720127, 2.359766
9.730127, 2.359698
9.740128, 2.359730
9.750128, 2.359716
9.760128, 2.359566
9.770128, 2.359542
9.780128, 2.359530
9.790129, 2.359532
9.800129, 2.359600
9.810129, 2.359504
9.820129, 2.359537
9.830130, 2.359528
9.840130, 2.359512
9.850130, 2.359585
9.860130, 2.359675
9.870131, 2.359652
9.880131, 2.359625
9.890131, 2.359607
9.900131, 2.359640
9.910131, 2.359674
9.920132, 2.359673
9.930132, 2.359725
9.940132, 2.359786
9.950132, 2.359679
9.960133, 2.359724
9.970133, 2.359708
9.980133, 2.359673
9.990133, 2.359625
10.000134, 2.359572
10.010134, 2.359646
10.020134, 2.359612
10.030134, 2.359597
10.040134, 2.359809
10.050135, 2.359782
10.060135, 2.359803
10.070135, 2.359807
10.080135, 2.359796
10.090136, 2.359904
10.100136, 2.359887
10.110136, 2.359748
10.120136, 2.359670
10.130136, 2.359717
10.140137, 2.359541
10.150137, 2.359480
10.160137, 2.359392
10.170137, 2.359535
10.180138, 2.359686
10.190138, 2.359699
10.200138, 2.359824
10.210138, 2.359795
10.220139, 2.359787
10.230139, 2.359749
10.240139, 2.359642
10.250139, 2.359693
10.260139, 2.359590
10.270140, 2.359576
10.280140, 2.359688
10.290140, 2.359639
10.300140, 2.359670
10.310141, 2.359674
10.320141, 2.359512
10.330141, 2.359534
10.340141, 2.359425
10.350142, 2.359465
10.360142, 2.359432
10.370142, 2.359353
10.380142, 2.359385
10.390142, 2.359291
10.400143, 2.359382
10.410143, 2.359270
10.420143, 2.359288
10.430143, 2.359365
10.440144, 2.359452
10.450144, 2.359443
10.460144, 2.359498
10.470144, 2.359405
10.480145, 2.359375
10.490145, 2.359333
10.500145, 2.359178
10.510145, 2.359078
10.520145, 2.359102
10.530146, 2.359140
10.540146, 2.359179
10.550146, 2.359340
10.560146, 2.359302
10.570147, 2.359348
10.580147, 2.359292
10.590147, 2.359369
10.600147, 2.359319
10.610147, 2.359147
10.620148, 2.359135
10.630148, 2.359159
10.640148, 2.359211
10.650148, 2.359360
10.660149, 2.359379
10.670149, 2.359355
10.680149, 2.359184
10.690149, 2.359290
10.700150, 2.359305
10.710150, 2.359174
10.720150, 2.359276
10.730150, 2.359352
10.740150, 2.359525
10.750151, 2.359530
10.760151, 2.359623
10.770151, 2.359628
10.780151, 2.359624
10.790152, 2.359729
10.800152, 2.359648
10.810152, 2.359597
10.820152, 2.359551
10.830153, 2.359591
10.840153, 2.359658
10.850153, 2.359701
10.860153, 2.359730
10.870153, 2.359751
10.880154, 2.359702
10.890154, 2.359610
10.900154, 2.359543
10.910154, 2.359599
10.920155, 2.359539
10.930155, 2.359524
10.940155, 2.359612
10.950155, 2.359695
10.960155, 2.359821
10.970156, 2.359849
10.980156, 2.359812
10.990156, 2.359789
11.000156, 2.359756
11.010157, 2.359782
11.020157, 2.359872
11.030157, 2.359881
11.040157, 2.359976
11.050158, 2.360044
11.060158, 2.359978
11.070158, 2.359937
11.080158, 2.359967
11.090158, 2.359924
11.100159, 2.359986
11.110159, 2.360063
11.120159, 2.360025
11.130159, 2.360084
11.140160, 2.359992
11.150160, 2.359931
11.160160, 2.359960
11.170160, 2.359974
11.180161, 2.359923
11.190161, 2.359930
11.200161, 2.359946
11.210161, 2.359937
11.220161, 2.359925
11.230162, 2.359892
11.240162, 2.359873
11.250162, 2.359778
11.260162, 2.359838
11.270163, 2.359911
11.280163, 2.359935
11.290163, 2.359939
11.300163, 2.359917
11.310163, 2.359860
11.320164, 2.359788
11.330164, 2.359799
11.340164, 2.359773
11.350164, 2.359743
11.360165, 2.359739
11.370165, 2.359767
11.380165, 2.359770
11.390165, 2.359768
11.400166, 2.359744
11.410166, 2.359725
11.420166, 2.359802
11.430166, 2.359932
11.440166, 2.359849
11.450167, 2.359841
11.460167, 2.359826
11.470167, 2.359856
11.480167, 2.359887
11.490168, 2.359926
11.500168, 2.359989
11.510168, 2.359990
11.520168, 2.360000
11.530169, 2.359975
11.540169, 2.360052
11.550169, 2.360056
11.560169, 2.360058
11.570169, 2.360048
11.580170, 2.359969
11.590170, 2.360017
11.600170, 2.360082
11.610170, 2.360141
11.620171, 2.360240
11.630171, 2.360273
11.640171, 2.360265
11.650171, 2.360261
11.660172, 2.360261
11.670172, 2.360192
11.680172, 2.360220
11.690172, 2.360167
11.700172, 2.360204
11.710173, 2.360230
11.720173, 2.360250
11.730173, 2.360303
11.740173, 2.360322
11.750174, 2.360366
11.760174, 2.360294
11.770174, 2.360251
11.780174, 2.360245
11.790174, 2.360257
11.800175, 2.360343
11.810175, 2.360350
11.820175, 2.360388
11.830175, 2.360338
11.840176, 2.360366
11.850176, 2.360261
11.860176, 2.360237
11.870176, 2.360207
11.880177, 2.360220
11.890177, 2.360328
11.900177, 2.360282
11.910177, 2.360229
11.920177, 2.360189
11.930178, 2.360243
11.940178, 2.360191
11.950178, 2.360190
11.960178, 2.360201
11.970179, 2.360141
11.980179, 2.360167
11.990179, 2.360170
12.000179, 2.360138
12.010180, 2.360111
12.020180, 2.360122
12.030180, 2.360054
12.040180, 2.360071
12.050180, 2.360012
12.060181, 2.359985
12.070181, 2.360028
12.080181, 2.359949
12.090181, 2.359980
12.100182, 2.359943
12.110182, 2.359967
12.120182, 2.359971
12.130182, 2.359958
12.140182, 2.359986
12.150183, 2.359945
12.160183, 2.359961
12.170183, 2.359980
12.180183, 2.359924
12.190184, 2.359861
12.200184, 2.359875
12.210184, 2.359848
12.220184, 2.359856
12.230185, 2.359845
12.240185, 2.359895
12.250185, 2.359833
12.260185, 2.359796
12.270185, 2.359756
12.280186, 2.359725
12.290186, 2.359719
12.300186, 2.359669
12.310186, 2.359684
12.320187, 2.359694
12.330187, 2.359735
12.340187, 2.359702
12.350187, 2.359750
12.360188, 2.359683
12.370188, 2.359714
12.380188, 2.359727
12.390188, 2.359722
12.400188, 2.359691
12.410189, 2.359684
12.420189, 2.359723
12.430189, 2.359724
12.440189, 2.359711
12.450190, 2.359630
12.460190, 2.359657
12.470190, 2.359649
12.480190, 2.359691
12.490191, 2.359660
12.500191, 2.359583
12.510191, 2.359557
12.520191, 2.359541
12.530191, 2.359552
12.540192, 2.359542
12.550192, 2.359510
12.560192, 2.359493
12.570192, 2.359545
12.580193, 2.359565
12.590193, 2.359623
12.600193, 2.359581
12.610193, 2.359482
12.620193, 2.359437
12.630194, 2.359479
12.640194, 2.359441
12.650194, 2.359432
12.660194, 2.359470
12.670195, 2.359497
12.680195, 2.359532
12.690195, 2.359648
12.700195, 2.359663
12.710196, 2.359710
12.720196, 2.359730
