t, ur
3.769997, -1040.040649
3.779997, -1040.040161
3.789997, -1040.039551
3.799997, -1040.551270
3.809997, -1040.039917
3.819997, -1040.551025
3.829997, -1039.529175
3.839997, -1039.529419
3.849997, -1040.040405
3.859997, -1040.040649
3.869997, -1040.041504
3.879997, -1039.529907
3.889997, -1040.040405
3.899997, -1040.040649
3.909997, -1039.529419
3.919997, -1040.041138
3.929997, -1040.040405
3.939997, -1040.039917
3.949997, -1039.528931
3.959997, -1039.529419
3.969997, -1039.528564
3.979997, -1039.528564
3.989997, -1039.528564
3.999997, -1040.040161
4.009997, -1040.041138
4.019997, -1040.040161
4.029997, -1040.040161
4.039998, -1041.573853
4.049998, -1039.529419
4.059998, -1039.528931
4.069998, -1040.551270
4.079998, -1040.551758
4.089999, -1039.529663
4.099999, -1039.529907
4.109999, -1039.529907
4.119999, -1040.040405
4.130000, -1040.040161
4.140000, -1039.529175
4.150000, -1040.039551
4.160000, -1039.018066
4.170001, -1040.040161
4.180001, -1040.039551
4.190001, -1040.040405
4.200001, -1039.528931
4.210001, -1040.040161
4.220002, -1040.551025
4.230002, -1039.529419
4.240002, -1040.039917
4.250002, -1039.529175
4.260003, -1040.040649
4.270003, -1040.040405
4.280003, -1040.039917
4.290003, -1040.040649
4.300004, -1040.041138
4.310004, -1040.040161
4.320004, -1040.551270
4.330004, -1039.529419
4.340004, -1039.018311
4.350005, -1040.040405
4.360005, -1040.040161
4.370005, -1039.529663
4.380005, -1040.040649
4.390006, -1039.528931
4.400006, -1040.040161
4.410006, -1039.529663
4.420006, -1039.529663
4.430007, -1040.040161
4.440007, -1040.040405
4.450007, -1040.040649
4.460007, -1042.084961
4.470007, -1039.528931
4.480008, -1039.529419
4.490008, -1040.040405
4.500008, -1040.039917
4.510008, -1039.529663
4.520009, -1039.528564
4.530009, -1039.529175
4.540009, -1040.040161
4.550009, -1039.529663
4.560009, -1040.040405
4.570010, -1040.040161
4.580010, -1040.039917
4.590010, -1039.528564
4.600010, -1039.017822
4.610011, -1040.040894
4.620011, -1039.530151
4.630011, -1039.529175
4.640011, -1040.039917
4.650012, -1040.040161
4.660012, -1040.039917
4.670012, -1039.529419
4.680012, -1040.040894
4.690012, -1040.550659
4.700013, -1039.529175
4.710013, -1040.039062
4.720013, -1040.039917
4.730013, -1040.039917
4.740014, -1040.040405
4.750014, -1040.041138
4.760014, -1040.040649
4.770014, -1039.529419
4.780015, -1040.040161
4.790015, -1039.528076
4.800015, -1040.040161
4.810015, -1039.529663
4.820015, -1039.529175
4.830016, -1039.529419
4.840016, -1040.040161
4.850016, -1039.528564
4.860016, -1039.528564
4.870017, -1040.041138
4.880017, -1039.529419
4.890017, -1040.040405
4.900017, -1040.039917
4.910017, -1040.039917
4.920018, -1039.529663
4.930018, -1039.529419
4.940018, -1040.040894
4.950018, -1039.529907
4.960019, -1039.529419
4.970019, -1039.528564
4.980019, -1040.039917
4.990019, -1040.039307
5.000020, -1040.040161
5.010020, -1040.040161
5.020020, -1040.040405
5.030020, -1040.040405
5.040020, -1040.040405
5.050021, -1039.529663
5.060021, -1040.040894
5.070021, -1039.017822
5.080021, -1040.039551
5.090022, -1040.039917
5.100022, -1039.529663
5.110022, -1040.040161
5.120022, -1039.529175
5.130023, -1039.529175
5.140023, -1039.529907
5.150023, -1039.529663
5.160023, -1039.529419
5.170023, -1040.040649
5.180024, -1039.529663
5.190024, -1039.529419
5.200024, -1039.528931
5.210024, -1040.040161
5.220025, -1040.039917
5.230025, -1039.529175
5.240025, -1039.529175
5.250025, -1039.529419
5.260026, -1040.040405
5.270026, -1040.040894
5.280026, -1040.040405
5.290026, -1039.529419
5.300026, -1039.528564
5.310027, -1039.528564
5.320027, -1039.528931
5.330027, -1040.040161
5.340027, -1039.529419
5.350028, -1039.529175
5.360028, -1039.529175
5.370028, -1040.039307
5.380028, -1039.528931
5.390028, -1040.039917
5.400029, -1039.529663
5.410029, -1040.040405
5.420029, -1040.040894
5.430029, -1039.529419
5.440030, -1039.529419
5.450030, -1039.529175
5.460030, -1039.018555
5.470030, -1039.528931
5.480031, -1039.529663
5.490031, -1039.529419
5.500031, -1040.039917
5.510031, -1039.529663
5.520031, -1039.529907
5.530032, -1040.552002
5.540032, -1039.529419
5.550032, -1039.529663
5.560032, -1040.551025
5.570033, -1040.039307
5.580033, -1039.017822
5.590033, -1040.040894
5.600033, -1040.040405
5.610034, -1039.528564
5.620034, -1039.528931
5.630034, -1039.529175
5.640034, -1039.529419
5.650034, -1040.040894
5.660035, -1039.529907
5.670035, -1039.528564
5.680035, -1039.528564
5.690035, -1039.528320
5.700036, -1040.039917
5.710036, -1039.528564
5.720036, -1039.528931
5.730036, -1039.529419
5.740036, -1039.529175
5.750037, -1039.017822
5.760037, -1040.040405
5.770037, -1040.040161
5.780037, -1039.018555
5.790038, -1039.529175
5.800038, -1040.040161
5.810038, -1039.018066
5.820038, -1039.529907
5.830039, -1039.529175
5.840039, -1039.529907
5.850039, -1039.528564
5.860039, -1039.529175
5.870039, -1040.040161
5.880040, -1039.529907
5.890040, -1040.040649
5.900040, -1039.530151
5.910040, -1040.041138
5.920041, -1039.529663
5.930041, -1039.528931
5.940041, -1040.040405
5.950041, -1039.529419
5.960042, -1040.039917
5.970042, -1039.529419
5.980042, -1040.040161
5.990042, -1039.529175
6.000042, -1039.529175
6.010043, -1039.529907
6.020043, -1040.039307
6.030043, -1040.039917
6.040043, -1039.529419
6.050044, -1039.529663
6.060044, -1039.529419
6.070044, -1039.528931
6.080044, -1039.528564
6.090044, -1039.529419
6.100045, -1039.017822
6.110045, -1039.529419
6.120045, -1039.529419
6.130045, -1040.040405
6.140046, -1040.039917
6.150046, -1039.528076
6.160046, -1040.040405
6.170046, -1039.528564
6.180047, -1040.039917
6.190047, -1040.041504
6.200047, -1040.041748
6.210047, -1039.529175
6.220047, -1040.039307
6.230048, -1039.529175
6.240048, -1039.529663
6.250048, -1040.040405
6.260048, -1040.040405
6.270049, -1039.528931
6.280049, -1039.018799
6.290049, -1039.530151
6.300049, -1039.529907
6.310050, -1039.529663
6.320050, -1039.529419
6.330050, -1040.040161
6.340050, -1040.040649
6.350050, -1040.040894
6.360051, -1039.529419
6.370051, -1039.529175
6.380051, -1040.040649
6.390051, -1039.529419
6.400052, -1040.040405
6.410052, -1039.528931
6.420052, -1040.039917
6.430052, -1039.528564
6.440053, -1039.528320
6.450053, -1040.040161
6.460053, -1039.529419
6.470053, -1039.529663
6.480053, -1040.551758
6.490054, -1040.040161
6.500054, -1040.039551
6.510054, -1039.528931
6.520054, -1039.528320
6.530055, -1039.529419
6.540055, -1040.551270
6.550055, -1039.529175
6.560055, -1040.040649
6.570055, -1040.040161
6.580056, -1040.040161
6.590056, -1039.529419
6.600056, -1039.529419
6.610056, -1040.040894
6.620057, -1039.529663
6.630057, -1040.040649
6.640057, -1039.529175
6.650057, -1039.529663
6.660058, -1039.529175
6.670058, -1039.528931
6.680058, -1040.040161
6.690058, -1039.528931
6.700058, -1039.529175
6.710059, -1039.529907
6.720059, -1040.040161
6.730059, -1040.039917
6.740059, -1040.040161
6.750060, -1039.529175
6.760060, -1039.529419
6.770060, -1039.529419
6.780060, -1040.040405
6.790061, -1039.529663
6.800061, -1040.039917
6.810061, -1039.529419
6.820061, -1039.529419
6.830061, -1039.529175
6.840062, -1040.039917
6.850062, -1039.529907
6.860062, -1040.040405
6.870062, -1040.039917
6.880063, -1039.018311
6.890063, -1039.529419
6.900063, -1040.039917
6.910063, -1040.041138
6.920063, -1039.530518
6.930064, -1039.529419
6.940064, -1039.529175
6.950064, -1040.039917
6.960064, -1040.040161
6.970065, -1039.529175
6.980065, -1040.040405
6.990065, -1040.040649
7.000065, -1039.529419
7.010066, -1039.528931
7.020066, -1040.039307
7.030066, -1039.528931
7.040066, -1039.530151
7.050066, -1040.040649
7.060067, -1040.039917
7.070067, -1040.040161
7.080067, -1040.040649
7.090067, -1039.529175
7.100068, -1039.529663
7.110068, -1039.529907
7.120068, -1040.040161
7.130068, -1040.041138
7.140069, -1040.040161
7.150069, -1040.040405
7.160069, -1039.529419
7.170069, -1039.529175
7.180069, -1039.529419
7.190070, -1040.040161
7.200070, -1040.040649
7.210070, -1039.528320
7.220070, -1040.040161
7.230071, -1040.040161
7.240071, -1040.040161
7.250071, -1040.040405
7.260071, -1039.528931
7.270072, -1040.040405
7.280072, -1040.040649
7.290072, -1040.040405
7.300072, -1039.529419
7.310072, -1039.530151
7.320073, -1039.529419
7.330073, -1040.039917
7.340073, -1040.039917
7.350073, -1039.529175
7.360074, -1040.040405
7.370074, -1039.529419
7.380074, -1039.529419
7.390074, -1039.018066
7.400074, -1039.528931
7.410075, -1040.040405
7.420075, -1039.528320
7.430075, -1039.018311
7.440075, -1040.040649
7.450076, -1040.040161
7.460076, -1040.040405
7.470076, -1039.528564
7.480076, -1039.528931
7.490077, -1039.529907
7.500077, -1039.529663
7.510077, -1040.040161
7.520077, -1039.528564
7.530077, -1039.528564
7.540078, -1040.040161
7.550078, -1039.529175
7.560078, -1040.040405
7.570078, -1039.529419
7.580079, -1040.039307
7.590079, -1039.529175
7.600079, -1039.528931
7.610079, -1039.529419
7.620080, -1040.040161
7.630080, -1039.018311
